"CCO_d","Hbdiff_d","HbT_d","HbO2_d","HHb_d","LacNaa_d","NaaCr_d","SaO2sup","P_a","rocc","nadir_s","endhi_s","lin_s"
-2.107,-45.8176,-12.4616,-29.139599999999998,16.677999999999997,0.81650941396,2.324928164,0.302,43.8,1.0,0.0,0.0,0.0
-2.114,-45.831799999999994,-12.5948,-29.2133,16.618499999999997,0.8153954649799999,2.2949033677,0.306,43.9,1.0,0.0,0.0,0.0
-2.121,-45.846,-12.728,-29.287,16.558999999999997,0.814281516,2.2648785714,0.31,44.0,1.0,0.0,0.0,0.0
-2.13,-45.718599999999995,-12.8586,-29.2886,16.43,0.84716976459,2.3088597714700003,0.316,44.0,1.0,0.0,0.0,0.0
-2.139,-45.5912,-12.9892,-29.2902,16.301,0.88005801318,2.35284097154,0.322,44.0,1.0,0.0,0.0,0.0
-2.148,-45.4638,-13.1198,-29.2918,16.171999999999997,0.9129462617699999,2.39682217161,0.32799999999999996,44.0,1.0,0.0,0.0,0.0
-2.157,-45.3364,-13.2504,-29.2934,16.043,0.94583451036,2.44080337168,0.33399999999999996,44.0,1.0,0.0,0.0,0.0
-2.166,-45.209,-13.381,-29.295,15.914,0.97872275895,2.48478457175,0.34,44.0,1.0,0.0,0.0,0.0
-2.175,-45.0816,-13.5116,-29.2966,15.785,1.01161100754,2.5287657718200003,0.34600000000000003,44.0,1.0,0.0,0.0,0.0
-2.1839999999999997,-44.9542,-13.6422,-29.2982,15.656,1.04449925613,2.57274697189,0.35200000000000004,44.0,1.0,0.0,0.0,0.0
-2.193,-44.8268,-13.7728,-29.2998,15.527000000000001,1.0773875047199999,2.61672817196,0.358,44.0,1.0,0.0,0.0,0.0
-2.202,-44.699400000000004,-13.903400000000001,-29.3014,15.398000000000001,1.11027575331,2.66070937203,0.364,44.0,1.0,0.0,0.0,0.0
-2.211,-44.572,-14.034,-29.303,15.269000000000002,1.1431640019,2.7046905721,0.37,44.0,1.0,0.0,0.0,0.0
-2.2108999999999996,-44.5655,-14.0539,-29.3097,15.2558,1.13946515859,2.7082856789600003,0.365,44.0,1.0,0.0,0.0,0.0
-2.2108,-44.559000000000005,-14.0738,-29.3164,15.242600000000001,1.13576631528,2.71188078582,0.36,44.0,1.0,0.0,0.0,0.0
-2.2107,-44.5525,-14.0937,-29.3231,15.229400000000002,1.13206747197,2.71547589268,0.355,44.0,1.0,0.0,0.0,0.0
-2.2106,-44.546,-14.1136,-29.3298,15.2162,1.1283686286599999,2.71907099954,0.35,44.0,1.0,0.0,0.0,0.0
-2.2104999999999997,-44.539500000000004,-14.133500000000002,-29.3365,15.203,1.12466978535,2.7226661064,0.345,44.0,1.0,0.0,0.0,0.0
-2.2104,-44.533,-14.153400000000001,-29.3432,15.1898,1.12097094204,2.72626121326,0.34,44.0,1.0,0.0,0.0,0.0
-2.2103,-44.5265,-14.173300000000001,-29.349899999999998,15.1766,1.11727209873,2.7298563201199997,0.335,44.0,1.0,0.0,0.0,0.0
-2.2102,-44.519999999999996,-14.193200000000001,-29.356599999999997,15.1634,1.11357325542,2.73345142698,0.33,44.0,1.0,0.0,0.0,0.0
-2.2100999999999997,-44.5135,-14.2131,-29.3633,15.150199999999998,1.10987441211,2.73704653384,0.325,44.0,1.0,0.0,0.0,0.0
-2.21,-44.507,-14.233,-29.369999999999997,15.136999999999999,1.1061755688,2.7406416407,0.32,44.0,1.0,0.0,0.0,0.0
-2.2349,-44.4084,-14.099400000000001,-29.253899999999998,15.154499999999999,1.10277192869,2.69161398413,0.322,44.0,1.0,0.0,0.0,0.0
-2.2598,-44.309799999999996,-13.9658,-29.1378,15.171999999999999,1.09936828858,2.6425863275599997,0.324,44.0,1.0,0.0,0.0,0.0
-2.2847,-44.2112,-13.8322,-29.0217,15.189499999999999,1.0959646484699999,2.59355867099,0.326,44.0,1.0,0.0,0.0,0.0
-2.3096,-44.1126,-13.6986,-28.9056,15.206999999999999,1.09256100836,2.54453101442,0.32799999999999996,44.0,1.0,0.0,0.0,0.0
-2.3345000000000002,-44.013999999999996,-13.565000000000001,-28.789499999999997,15.224499999999999,1.08915736825,2.49550335785,0.33,44.0,1.0,0.0,0.0,0.0
-2.3594,-43.9154,-13.4314,-28.673399999999997,15.242,1.08575372814,2.44647570128,0.332,44.0,1.0,0.0,0.0,0.0
-2.3843,-43.8168,-13.2978,-28.557299999999998,15.259500000000001,1.08235008803,2.39744804471,0.33399999999999996,44.0,1.0,0.0,0.0,0.0
-2.4092000000000002,-43.7182,-13.164200000000001,-28.4412,15.277000000000001,1.07894644792,2.34842038814,0.336,44.0,1.0,0.0,0.0,0.0
-2.4341,-43.6196,-13.0306,-28.3251,15.294500000000001,1.07554280781,2.29939273157,0.33799999999999997,44.0,1.0,0.0,0.0,0.0
-2.459,-43.521,-12.897,-28.209,15.312000000000001,1.0721391677,2.250365075,0.34,44.0,1.0,0.0,0.0,0.0
-2.4694000000000003,-43.4737,-12.7949,-28.1343,15.339400000000001,1.0927541429,2.1908248757299997,0.33899999999999997,43.9,1.0,0.0,0.0,0.0
-2.4798,-43.4264,-12.6928,-28.0596,15.366800000000001,1.1133691181,2.13128467646,0.33799999999999997,43.8,1.0,0.0,0.0,0.0
-2.4902,-43.3791,-12.5907,-27.9849,15.394200000000001,1.1339840933,2.07174447719,0.337,43.7,1.0,0.0,0.0,0.0
-2.5006,-43.3318,-12.4886,-27.9102,15.421600000000002,1.1545990685,2.01220427792,0.336,43.6,1.0,0.0,0.0,0.0
-2.511,-43.2845,-12.3865,-27.8355,15.449000000000002,1.1752140437,1.95266407865,0.335,43.5,1.0,0.0,0.0,0.0
-2.5214000000000003,-43.2372,-12.2844,-27.7608,15.476400000000002,1.1958290189,1.89312387938,0.33399999999999996,43.4,1.0,0.0,0.0,0.0
-2.5318,-43.1899,-12.1823,-27.6861,15.503800000000002,1.2164439941,1.83358368011,0.33299999999999996,43.3,1.0,0.0,0.0,0.0
-2.5422000000000002,-43.1426,-12.0802,-27.6114,15.531200000000002,1.2370589693,1.77404348084,0.332,43.2,1.0,0.0,0.0,0.0
-2.5526,-43.0953,-11.9781,-27.5367,15.558600000000002,1.2576739445,1.71450328157,0.331,43.1,1.0,0.0,0.0,0.0
-2.563,-43.048,-11.876,-27.462,15.586000000000002,1.2782889197,1.6549630823,0.33,43.0,1.0,0.0,0.0,0.0
-2.5701,-43.0061,-11.8349,-27.4205,15.585600000000001,1.32229249441,1.6081121472700002,0.327,42.7,1.0,0.0,0.0,0.0
-2.5772,-42.9642,-11.7938,-27.378999999999998,15.585200000000002,1.3662960691200001,1.56126121224,0.324,42.4,1.0,0.0,0.0,0.0
-2.5843000000000003,-42.9223,-11.752699999999999,-27.3375,15.584800000000001,1.41029964383,1.51441027721,0.321,42.1,1.0,0.0,0.0,0.0
-2.5914,-42.8804,-11.711599999999999,-27.296,15.5844,1.45430321854,1.46755934218,0.318,41.8,1.0,0.0,0.0,0.0
-2.5985,-42.838499999999996,-11.6705,-27.2545,15.584,1.49830679325,1.42070840715,0.315,41.5,1.0,0.0,0.0,0.0
-2.6056,-42.7966,-11.6294,-27.212999999999997,15.5836,1.54231036796,1.37385747212,0.312,41.2,1.0,0.0,0.0,0.0
-2.6127,-42.7547,-11.5883,-27.171499999999998,15.5832,1.58631394267,1.32700653709,0.309,40.9,1.0,0.0,0.0,0.0
-2.6198,-42.7128,-11.5472,-27.13,15.582799999999999,1.63031751738,1.28015560206,0.306,40.6,1.0,0.0,0.0,0.0
-2.6269,-42.670899999999996,-11.5061,-27.088499999999996,15.5824,1.67432109209,1.23330466703,0.303,40.3,1.0,0.0,0.0,0.0
-2.634,-42.629,-11.465,-27.046999999999997,15.581999999999999,1.7183246668,1.186453732,0.3,40.0,1.0,0.0,0.0,0.0
-2.6395999999999997,-42.616499999999995,-11.4649,-27.040699999999998,15.5758,1.70877251052,1.1832391422,0.314,40.41612903225806,1.0,0.0,0.0,0.0
-2.6452,-42.604,-11.4648,-27.034399999999998,15.5696,1.69922035424,1.1800245524,0.32799999999999996,40.83225806451613,1.0,0.0,0.0,0.0
-2.6508,-42.591499999999996,-11.4647,-27.0281,15.5634,1.6896681979600001,1.1768099626,0.342,41.248387096774195,1.0,0.0,0.0,0.0
-2.6564,-42.579,-11.4646,-27.0218,15.5572,1.68011604168,1.1735953728,0.35600000000000004,41.66451612903226,1.0,0.0,0.0,0.0
-2.662,-42.5665,-11.464500000000001,-27.015499999999996,15.550999999999998,1.6705638854,1.170380783,0.37,42.08064516129032,1.0,0.0,0.0,0.0
-2.6675999999999997,-42.553999999999995,-11.4644,-27.009199999999996,15.544799999999999,1.66101172912,1.1671661932,0.384,42.49677419354839,1.0,0.0,0.0,0.0
-2.6732,-42.5415,-11.4643,-27.002899999999997,15.538599999999999,1.65145957284,1.1639516034,0.39799999999999996,42.91290322580645,1.0,0.0,0.0,0.0
-2.6788,-42.528999999999996,-11.4642,-26.996599999999997,15.532399999999999,1.64190741656,1.1607370136,0.41200000000000003,43.329032258064515,1.0,0.0,0.0,0.0
-2.6844,-42.5165,-11.4641,-26.990299999999998,15.5262,1.63235526028,1.1575224238,0.426,43.74516129032258,1.0,0.0,0.0,0.0
-2.69,-42.504,-11.464,-26.983999999999998,15.52,1.622803104,1.154307834,0.44,44.16129032258065,1.0,1.0,0.0,0.0
-2.6961,-42.315799999999996,-11.4008,-26.8583,15.4575,1.6308545511299999,1.17805037131,0.442,44.57741935483871,1.0,1.0,0.0,0.008333333333333333
-2.7022,-42.1276,-11.3376,-26.732599999999998,15.395,1.63890599826,1.2017929086199999,0.444,44.99354838709677,1.0,1.0,0.0,0.016666666666666666
-2.7083,-41.9394,-11.2744,-26.6069,15.3325,1.64695744539,1.2255354459299999,0.446,45.409677419354836,1.0,1.0,0.0,0.025
-2.7144,-41.7512,-11.2112,-26.481199999999998,15.27,1.65500889252,1.2492779832399998,0.44799999999999995,45.825806451612905,1.0,1.0,0.0,0.03333333333333333
-2.7205,-41.563,-11.148,-26.3555,15.2075,1.6630603396499999,1.2730205205499998,0.45,46.24193548387097,1.0,1.0,0.0,0.041666666666666664
-2.7266,-41.3748,-11.084800000000001,-26.2298,15.145,1.67111178678,1.29676305786,0.452,46.65806451612903,1.0,1.0,0.0,0.05
-2.7327,-41.1866,-11.021600000000001,-26.1041,15.0825,1.67916323391,1.32050559517,0.45399999999999996,47.07419354838709,1.0,1.0,0.0,0.058333333333333334
-2.7388,-40.9984,-10.958400000000001,-25.9784,15.02,1.68721468104,1.34424813248,0.456,47.49032258064516,1.0,1.0,0.0,0.06666666666666667
-2.7449,-40.8102,-10.8952,-25.8527,14.9575,1.69526612817,1.36799066979,0.45799999999999996,47.906451612903226,1.0,1.0,0.0,0.075
-2.751,-40.622,-10.832,-25.727,14.895,1.7033175753,1.3917332071,0.46,48.32258064516129,1.0,1.0,0.0,0.08333333333333333
-2.7504,-40.4854,-10.794,-25.6397,14.845699999999999,1.65349016503,1.531975105,0.462,48.73870967741935,1.0,1.0,0.0,0.09166666666666666
-2.7498,-40.3488,-10.756,-25.5524,14.7964,1.60366275476,1.6722170028999999,0.46399999999999997,49.15483870967742,1.0,1.0,0.0,0.1
-2.7492,-40.2122,-10.718,-25.4651,14.7471,1.5538353444900002,1.8124589007999998,0.466,49.57096774193548,1.0,1.0,0.0,0.10833333333333334
-2.7486,-40.0756,-10.68,-25.3778,14.6978,1.5040079342200001,1.9527007987,0.46799999999999997,49.987096774193546,1.0,1.0,0.0,0.11666666666666667
-2.748,-39.939,-10.642,-25.2905,14.6485,1.45418052395,2.0929426965999998,0.47,50.403225806451616,1.0,1.0,0.0,0.125
-2.7474,-39.8024,-10.604000000000001,-25.2032,14.5992,1.40435311368,2.2331845945,0.47200000000000003,50.81935483870968,1.0,1.0,0.0,0.13333333333333333
-2.7468,-39.6658,-10.566,-25.1159,14.549900000000001,1.3545257034100002,2.3734264923999997,0.474,51.23548387096774,1.0,1.0,0.0,0.14166666666666666
-2.7462,-39.5292,-10.528,-25.0286,14.5006,1.3046982931400002,2.5136683903,0.47600000000000003,51.651612903225804,1.0,1.0,0.0,0.15
-2.7456,-39.3926,-10.49,-24.9413,14.451300000000002,1.2548708828700001,2.6539102881999996,0.478,52.067741935483866,1.0,1.0,0.0,0.15833333333333333
-2.745,-39.256,-10.452,-24.854,14.402000000000001,1.2050434726,2.7941521861,0.48,52.483870967741936,1.0,1.0,0.0,0.16666666666666666
-2.7501,-39.2272,-10.3704,-24.7988,14.428400000000002,1.21187900896,2.99461206848,0.5,52.9,1.0,1.0,0.0,0.175
-2.7552,-39.1984,-10.2888,-24.7436,14.4548,1.2187145453200001,3.19507195086,0.52,53.8,1.0,1.0,0.0,0.18333333333333332
-2.7603,-39.1696,-10.2072,-24.688399999999998,14.481200000000001,1.22555008168,3.3955318332399997,0.54,54.7,1.0,1.0,0.0,0.19166666666666665
-2.7654,-39.1408,-10.1256,-24.6332,14.507600000000002,1.2323856180400001,3.59599171562,0.56,55.6,1.0,1.0,0.0,0.2
-2.7705,-39.112,-10.044,-24.578,14.534000000000002,1.2392211544,3.796451598,0.58,56.5,1.0,1.0,0.0,0.20833333333333334
-2.7756,-39.083200000000005,-9.962399999999999,-24.5228,14.560400000000001,1.24605669076,3.9969114803799997,0.6,57.4,1.0,1.0,0.0,0.21666666666666667
-2.7807,-39.0544,-9.880799999999999,-24.4676,14.586800000000002,1.25289222712,4.19737136276,0.62,58.3,1.0,1.0,0.0,0.225
-2.7858,-39.025600000000004,-9.799199999999999,-24.412399999999998,14.613200000000003,1.25972776348,4.39783124514,0.64,59.2,1.0,1.0,0.0,0.23333333333333334
-2.7908999999999997,-38.9968,-9.7176,-24.3572,14.639600000000002,1.26656329984,4.59829112752,0.66,60.1,1.0,1.0,0.0,0.24166666666666667
-2.796,-38.968,-9.636,-24.302,14.666000000000002,1.2733988362,4.7987510099,0.68,61.0,1.0,1.0,0.0,0.25
-2.7861,-38.6221,-9.508299999999998,-24.0652,14.556900000000002,1.3209796783299999,4.43069556876,0.679,61.4,1.0,1.0,0.0,0.2583333333333333
-2.7762,-38.2762,-9.3806,-23.8284,14.4478,1.36856052046,4.06264012762,0.6779999999999999,61.8,1.0,1.0,0.0,0.26666666666666666
-2.7662999999999998,-37.9303,-9.2529,-23.5916,14.338700000000001,1.41614136259,3.69458468648,0.677,62.2,1.0,1.0,0.0,0.275
-2.7563999999999997,-37.5844,-9.1252,-23.3548,14.229600000000001,1.46372220472,3.3265292453399997,0.6759999999999999,62.6,1.0,1.0,0.0,0.2833333333333333
-2.7465,-37.2385,-8.997499999999999,-23.118000000000002,14.1205,1.51130304685,2.9584738042,0.675,63.0,1.0,1.0,0.0,0.2916666666666667
-2.7366,-36.8926,-8.8698,-22.8812,14.0114,1.55888388898,2.59041836306,0.674,63.4,1.0,1.0,0.0,0.3
-2.7267,-36.5467,-8.7421,-22.6444,13.9023,1.60646473111,2.22236292192,0.6729999999999999,63.8,1.0,1.0,0.0,0.30833333333333335
-2.7168,-36.2008,-8.6144,-22.407600000000002,13.7932,1.65404557324,1.8543074807799997,0.672,64.2,1.0,1.0,0.0,0.31666666666666665
-2.7069,-35.8549,-8.486699999999999,-22.1708,13.684099999999999,1.70162641537,1.4862520396399996,0.6709999999999999,64.6,1.0,1.0,0.0,0.325
-2.697,-35.509,-8.359,-21.934,13.575,1.7492072575,1.1181965985,0.67,65.0,1.0,1.0,0.0,0.3333333333333333
-2.6725,-35.4547,-8.2833,-21.869,13.5857,1.74268124441,1.1364666553414287,0.659,64.6,1.0,1.0,0.0,0.3416666666666667
-2.648,-35.4004,-8.2076,-21.804000000000002,13.5964,1.73615523132,1.1547367121828571,0.648,64.2,1.0,1.0,0.0,0.35
-2.6235,-35.3461,-8.1319,-21.739,13.607099999999999,1.72962921823,1.1730067690242858,0.637,63.8,1.0,1.0,0.0,0.35833333333333334
-2.599,-35.2918,-8.0562,-21.674,13.617799999999999,1.72310320514,1.1912768258657143,0.626,63.4,1.0,1.0,0.0,0.36666666666666664
-2.5745,-35.2375,-7.9805,-21.609,13.628499999999999,1.71657719205,1.209546882707143,0.615,63.0,1.0,1.0,0.0,0.375
-2.55,-35.1832,-7.9048,-21.544,13.6392,1.71005117896,1.2278169395485714,0.604,62.6,1.0,1.0,0.0,0.3833333333333333
-2.5255,-35.1289,-7.8291,-21.479,13.6499,1.70352516587,1.24608699639,0.593,62.2,1.0,1.0,0.0,0.39166666666666666
-2.501,-35.074600000000004,-7.7534,-21.413999999999998,13.6606,1.69699915278,1.2643570532314286,0.5820000000000001,61.8,1.0,1.0,0.0,0.4
-2.4765,-35.0203,-7.677700000000001,-21.349,13.6713,1.69047313969,1.2826271100728572,0.5710000000000001,61.4,1.0,1.0,0.0,0.4083333333333333
-2.452,-34.966,-7.602,-21.284,13.682,1.6839471266,1.3008971669142857,0.56,61.0,1.0,1.0,0.0,0.4166666666666667
-2.4646,-35.1968,-7.527,-21.3619,13.834900000000001,1.71542305358,1.3191672237557144,0.5539999999999999,61.5,1.0,1.0,0.0,0.425
-2.4772,-35.4276,-7.452,-21.439799999999998,13.9878,1.74689898056,1.3374372805971428,0.5479999999999999,62.0,1.0,1.0,0.0,0.43333333333333335
-2.4898,-35.6584,-7.377000000000001,-21.5177,14.1407,1.77837490754,1.3557073374385715,0.542,62.5,1.0,1.0,0.0,0.44166666666666665
-2.5023999999999997,-35.8892,-7.3020000000000005,-21.5956,14.2936,1.80985083452,1.3739773942800002,0.536,63.0,1.0,1.0,0.0,0.45
-2.5149999999999997,-36.120000000000005,-7.227,-21.6735,14.4465,1.8413267615,1.3922474511214287,0.53,63.5,1.0,1.0,0.0,0.4583333333333333
-2.5276,-36.3508,-7.152,-21.7514,14.599400000000001,1.87280268848,1.4105175079628571,0.524,64.0,1.0,1.0,0.0,0.4666666666666667
-2.5402,-36.5816,-7.077,-21.8293,14.7523,1.90427861546,1.4287875648042858,0.518,64.5,1.0,1.0,0.0,0.475
-2.5528,-36.812400000000004,-7.002000000000001,-21.907200000000003,14.9052,1.93575454244,1.4470576216457145,0.512,65.0,1.0,1.0,0.0,0.48333333333333334
-2.5654,-37.0432,-6.9270000000000005,-21.985100000000003,15.0581,1.96723046942,1.465327678487143,0.506,65.5,1.0,1.0,0.0,0.49166666666666664
-2.578,-37.274,-6.852,-22.063000000000002,15.211,1.9987063964,1.4835977353285714,0.5,66.0,1.0,1.0,0.0,0.5
-2.5747999999999998,-37.2891,-6.7879000000000005,-22.038500000000003,15.2506,1.97574187306,1.50186779217,0.5,65.7,1.0,1.0,0.0,0.5083333333333333
-2.5715999999999997,-37.3042,-6.723800000000001,-22.014000000000003,15.2902,1.95277734972,1.4945972944400001,0.5,65.4,1.0,1.0,0.0,0.5166666666666666
-2.5684,-37.3193,-6.6597,-21.9895,15.3298,1.92981282638,1.4873267967100001,0.5,65.1,1.0,1.0,0.0,0.525
-2.5652,-37.3344,-6.5956,-21.965,15.3694,1.90684830304,1.4800562989800001,0.5,64.8,1.0,1.0,0.0,0.5333333333333333
-2.562,-37.3495,-6.5315,-21.9405,15.408999999999999,1.8838837797,1.4727858012500001,0.5,64.5,1.0,1.0,0.0,0.5416666666666666
-2.5587999999999997,-37.364599999999996,-6.4674000000000005,-21.916,15.448599999999999,1.8609192563599999,1.46551530352,0.5,64.2,1.0,1.0,0.0,0.55
-2.5555999999999996,-37.3797,-6.403300000000001,-21.8915,15.488199999999999,1.83795473302,1.45824480579,0.5,63.9,1.0,1.0,0.0,0.5583333333333333
-2.5524,-37.3948,-6.3392,-21.866999999999997,15.5278,1.81499020968,1.45097430806,0.5,63.6,1.0,1.0,0.0,0.5666666666666667
-2.5492,-37.4099,-6.2751,-21.842499999999998,15.5674,1.79202568634,1.44370381033,0.5,63.3,1.0,1.0,0.0,0.575
-2.546,-37.425,-6.211,-21.817999999999998,15.607,1.769061163,1.4364333126,0.5,63.0,1.0,1.0,0.0,0.5833333333333334
-2.5484999999999998,-37.308899999999994,-6.1669,-21.7379,15.571,1.76984147112,1.47002254809,0.514,63.1,1.0,1.0,0.0,0.5916666666666667
-2.5509999999999997,-37.1928,-6.1228,-21.657799999999998,15.535,1.7706217792399999,1.50361178358,0.528,63.2,1.0,1.0,0.0,0.6
-2.5535,-37.0767,-6.0787,-21.5777,15.499,1.77140208736,1.53720101907,0.542,63.3,1.0,1.0,0.0,0.6083333333333333
-2.556,-36.9606,-6.0346,-21.4976,15.463000000000001,1.77218239548,1.57079025456,0.556,63.4,1.0,1.0,0.0,0.6166666666666667
-2.5585,-36.8445,-5.9905,-21.4175,15.427,1.7729627036,1.60437949005,0.57,63.5,1.0,1.0,0.0,0.625
-2.561,-36.7284,-5.9464,-21.337400000000002,15.391,1.77374301172,1.63796872554,0.584,63.6,1.0,1.0,0.0,0.6333333333333333
-2.5635,-36.612300000000005,-5.902299999999999,-21.2573,15.355,1.77452331984,1.67155796103,0.598,63.7,1.0,1.0,0.0,0.6416666666666666
-2.5660000000000003,-36.4962,-5.8582,-21.177200000000003,15.319,1.77530362796,1.70514719652,0.612,63.8,1.0,1.0,0.0,0.65
-2.5685000000000002,-36.3801,-5.8141,-21.0971,15.283000000000001,1.77608393608,1.73873643201,0.626,63.9,1.0,1.0,0.0,0.6583333333333333
-2.571,-36.264,-5.77,-21.017000000000003,15.247000000000002,1.7768642442,1.7723256675,0.64,64.0,1.0,1.0,0.0,0.6666666666666666
-2.5496000000000003,-35.7105,-5.709499999999999,-20.71,15.000500000000002,1.75819069975,1.7393124582700001,0.657,64.9,1.0,1.0,0.0,0.675
-2.5282,-35.157000000000004,-5.649,-20.403000000000002,14.754000000000001,1.7395171553,1.70629924904,0.674,65.8,1.0,1.0,0.0,0.6833333333333333
-2.5068,-34.603500000000004,-5.5885,-20.096000000000004,14.5075,1.72084361085,1.67328603981,0.691,66.7,1.0,1.0,0.0,0.6916666666666667
-2.4854000000000003,-34.050000000000004,-5.528,-19.789,14.261000000000001,1.7021700664,1.64027283058,0.708,67.6,1.0,1.0,0.0,0.7
-2.4640000000000004,-33.4965,-5.467499999999999,-19.482,14.014500000000002,1.68349652195,1.60725962135,0.725,68.5,1.0,1.0,0.0,0.7083333333333334
-2.4426,-32.943,-5.407,-19.175,13.768,1.6648229775,1.57424641212,0.742,69.4,1.0,1.0,0.0,0.7166666666666667
-2.4212000000000002,-32.3895,-5.3465,-18.868000000000002,13.5215,1.64614943305,1.54123320289,0.759,70.3,1.0,1.0,0.0,0.725
-2.3998000000000004,-31.836,-5.286,-18.561,13.275,1.6274758886,1.50821999366,0.7759999999999999,71.2,1.0,1.0,0.0,0.7333333333333333
-2.3784,-31.2825,-5.2255,-18.253999999999998,13.028500000000001,1.60880234415,1.4752067844299999,0.7929999999999999,72.1,1.0,1.0,0.0,0.7416666666666667
-2.357,-30.729,-5.165,-17.947,12.782,1.5901287997,1.4421935752,0.81,73.0,1.0,1.0,0.0,0.75
-2.3366000000000002,-30.3726,-5.0704,-17.7215,12.6511,1.59644039042,1.4900929539799999,0.815,72.9,1.0,1.0,0.0,0.7583333333333333
-2.3162000000000003,-30.016199999999998,-4.9758000000000004,-17.496,12.520199999999999,1.60275198114,1.53799233276,0.82,72.8,1.0,1.0,0.0,0.7666666666666666
-2.2958000000000003,-29.6598,-4.8812,-17.2705,12.3893,1.60906357186,1.58589171154,0.825,72.7,1.0,1.0,0.0,0.775
-2.2754000000000003,-29.3034,-4.7866,-17.044999999999998,12.2584,1.61537516258,1.63379109032,0.83,72.6,1.0,1.0,0.0,0.7833333333333333
-2.255,-28.947,-4.692,-16.819499999999998,12.1275,1.6216867533000001,1.6816904690999999,0.835,72.5,1.0,1.0,0.0,0.7916666666666666
-2.2346,-28.5906,-4.5974,-16.594,11.996599999999999,1.62799834402,1.72958984788,0.84,72.4,1.0,1.0,0.0,0.8
-2.2142,-28.234199999999998,-4.502800000000001,-16.3685,11.865699999999999,1.63430993474,1.77748922666,0.845,72.3,1.0,1.0,0.0,0.8083333333333333
-2.1938,-27.8778,-4.408200000000001,-16.143,11.7348,1.64062152546,1.82538860544,0.85,72.2,1.0,1.0,0.0,0.8166666666666667
-2.1734,-27.5214,-4.3136,-15.9175,11.6039,1.64693311618,1.87328798422,0.855,72.1,1.0,1.0,0.0,0.825
-2.153,-27.165,-4.219,-15.692,11.472999999999999,1.6532447069,1.921187363,0.86,72.0,1.0,1.0,0.0,0.8333333333333334
-2.1437,-26.942,-4.2094000000000005,-15.5757,11.366299999999999,1.65639054423,1.88676274372,0.8590000000000001,72.0,1.0,1.0,0.0,0.8416666666666667
-2.1344,-26.718999999999998,-4.199800000000001,-15.4594,11.259599999999999,1.65953638156,1.8523381244400001,0.858,72.0,1.0,1.0,0.0,0.85
-2.1251,-26.496,-4.1902,-15.3431,11.152899999999999,1.6626822188900001,1.81791350516,0.857,72.0,1.0,1.0,0.0,0.8583333333333333
-2.1158,-26.273,-4.1806,-15.2268,11.046199999999999,1.66582805622,1.78348888588,0.856,72.0,1.0,1.0,0.0,0.8666666666666667
-2.1065,-26.049999999999997,-4.171,-15.1105,10.939499999999999,1.66897389355,1.7490642666,0.855,72.0,1.0,1.0,0.0,0.875
-2.0972,-25.826999999999998,-4.1614,-14.9942,10.832799999999999,1.67211973088,1.71463964732,0.8540000000000001,72.0,1.0,1.0,0.0,0.8833333333333333
-2.0879,-25.604,-4.151800000000001,-14.8779,10.726099999999999,1.67526556821,1.6802150280400001,0.853,72.0,1.0,1.0,0.0,0.8916666666666666
-2.0786000000000002,-25.381,-4.1422,-14.7616,10.619399999999999,1.6784114055400001,1.64579040876,0.852,72.0,1.0,1.0,0.0,0.9
-2.0693,-25.157999999999998,-4.1326,-14.645299999999999,10.512699999999999,1.68155724287,1.61136578948,0.851,72.0,1.0,1.0,0.0,0.9083333333333333
-2.06,-24.935,-4.123,-14.529,10.405999999999999,1.6847030802,1.5769411702,0.85,72.0,1.0,1.0,0.0,0.9166666666666666
-2.0292,-24.723799999999997,-4.0446,-14.3842,10.339599999999999,1.69534959142,1.59251628468,0.8490000000000001,70.9,0.8999999999999986,1.0,0.0,0.9249999999999999
-1.9984,-24.5126,-3.9662,-14.2394,10.2732,1.7059961026400001,1.60809139916,0.848,69.8,0.7999999999999972,1.0,0.0,0.9333333333333333
-1.9676,-24.3014,-3.8878000000000004,-14.0946,10.2068,1.71664261386,1.62366651364,0.847,68.7,0.6999999999999957,1.0,0.0,0.9416666666666667
-1.9368,-24.0902,-3.8094,-13.9498,10.1404,1.72728912508,1.63924162812,0.846,67.6,0.6000000000000014,1.0,0.0,0.95
-1.9060000000000001,-23.878999999999998,-3.731,-13.805,10.074,1.7379356363,1.6548167426,0.845,66.5,0.5,1.0,0.0,0.9583333333333334
-1.8752,-23.6678,-3.6526,-13.6602,10.0076,1.74858214752,1.67039185708,0.8440000000000001,65.4,0.3999999999999986,1.0,0.0,0.9666666666666667
-1.8444,-23.4566,-3.5742000000000003,-13.5154,9.9412,1.7592286587400001,1.68596697156,0.843,64.3,0.29999999999999716,1.0,0.0,0.975
-1.8136,-23.2454,-3.4958,-13.3706,9.8748,1.76987516996,1.70154208604,0.8420000000000001,63.2,0.19999999999999574,1.0,0.0,0.9833333333333333
-1.7828,-23.0342,-3.4173999999999998,-13.2258,9.8084,1.78052168118,1.71711720052,0.841,62.1,0.10000000000000142,1.0,0.0,0.9916666666666667
-1.752,-22.823,-3.339,-13.081,9.742,1.7911681924,1.732692315,0.84,61.0,0.0,1.0,1.0,1.0
-1.7246,-21.6663,-3.0017,-12.334,9.3323,1.78104295694,1.71493370273,0.8540000000000001,61.1,0.0,1.0,1.0,1.0
-1.6972,-20.5096,-2.6644,-11.587,8.922600000000001,1.77091772148,1.69717509046,0.868,61.2,0.0,1.0,1.0,1.0
