"SaO2sup","P_a","rocc","HHb_d","HbO2_d","CCO_d","HbT_d","Hbdiff_d","PCrPi_d","PCrEPP_d","PiEPP_d","PmeEPP_d","NTPEPP_d","PCrNTP_d","nadir_s","endhi_s","lin_s"
0.96,58.4,0.0,-0.70425,0.90914,0.04926,0.20488,1.6133899999999999,1.06061009937,0.29271095642,0.27608022699,0.44716727155,0.22341309339,1.31175878305,0.0,0.0,0.0
0.96,58.4,0.0,-0.8058000000000001,1.04928,0.05252,0.24346,1.85508,1.06782088664,0.29293509364000003,0.27450048608,0.44714273790000003,0.22621137598000002,1.2977370434,0.0,0.0,0.0
0.96,58.4,0.0,-0.9073500000000001,1.18942,0.055779999999999996,0.28204,2.09677,1.07503167391,0.29315923086,0.27292074517000003,0.44711820425,0.22900965857,1.28371530375,0.0,0.0,0.0
0.96,58.4,0.0,-1.0089000000000001,1.3295599999999999,0.05904,0.32062,2.33846,1.0822424611800001,0.29338336808000004,0.27134100426,0.4470936706,0.23180794116,1.2696935641,0.0,0.0,0.0
0.96,58.4,0.0,-1.1104500000000002,1.4697,0.0623,0.3592,2.5801499999999997,1.08945324845,0.2936075053,0.26976126335,0.44706913695,0.23460622375,1.2556718244499998,0.0,0.0,0.0
0.96,58.4,0.0,-1.2120000000000002,1.6098399999999997,0.06556000000000001,0.39778,2.82184,1.09666403572,0.29383164252,0.26818152244,0.4470446033,0.23740450634000002,1.2416500847999998,0.0,0.0,0.0
0.96,58.4,0.0,-1.3135500000000002,1.7499799999999999,0.06882,0.43636,3.06353,1.10387482299,0.29405577974,0.26660178152999997,0.44702006965,0.24020278893000002,1.2276283451499999,0.0,0.0,0.0
0.96,58.4,0.0,-1.4151000000000002,1.8901199999999996,0.07208,0.47494000000000003,3.3052200000000003,1.11108561026,0.29427991696,0.26502204062,0.44699553599999997,0.24300107152,1.2136066054999999,0.0,0.0,0.0
0.96,58.4,0.0,-1.5166500000000003,2.0302599999999997,0.07534,0.51352,3.5469099999999996,1.11829639753,0.29450405418000003,0.26344229971,0.44697100235,0.24579935411,1.19958486585,0.0,0.0,0.0
0.96,58.4,0.0,-1.6182,2.1704,0.0786,0.5521,3.7885999999999997,1.1255071848,0.2947281914,0.2618625588,0.4469464687,0.2485976367,1.1855631262,0.0,0.0,0.0
0.96,58.4,0.0,-1.6731200000000002,2.23711,0.09928000000000001,0.56391,3.9102300000000003,1.11255100345,0.29428983355,0.26482896743999995,0.44560976658,0.2454121091,1.2009652201899998,0.0,0.0,0.0
0.96,58.4,0.0,-1.72804,2.30382,0.11996,0.57572,4.03186,1.0995948221,0.29385147570000003,0.26779537608,0.44427306446,0.2422265815,1.21636731418,0.0,0.0,0.0
0.96,58.4,0.0,-1.78296,2.37053,0.14064,0.58753,4.153490000000001,1.08663864075,0.29341311785,0.27076178472,0.44293636234,0.23904105390000002,1.23176940817,0.0,0.0,0.0
0.96,58.4,0.0,-1.8378800000000002,2.43724,0.16132,0.59934,4.27512,1.0736824594,0.29297476,0.27372819336,0.44159966021999997,0.2358555263,1.24717150216,0.0,0.0,0.0
0.96,58.4,0.0,-1.8928000000000003,2.5039499999999997,0.182,0.6111500000000001,4.39675,1.06072627805,0.29253640215,0.27669460199999996,0.4402629581,0.2326699987,1.26257359615,0.0,0.0,0.0
0.96,58.4,0.0,-1.9477200000000001,2.57066,0.20268,0.6229600000000001,4.5183800000000005,1.0477700967,0.2920980443,0.27966101064,0.43892625598,0.2294844711,1.27797569014,0.0,0.0,0.0
0.96,58.4,0.0,-2.0026400000000004,2.6373699999999998,0.22336,0.6347700000000001,4.64001,1.03481391535,0.29165968645,0.28262741928,0.43758955386,0.22629894350000002,1.29337778413,0.0,0.0,0.0
0.96,58.4,0.0,-2.05756,2.70408,0.24403999999999998,0.64658,4.76164,1.0218577340000001,0.2912213286,0.28559382792,0.43625285174,0.2231134159,1.30877987812,0.0,0.0,0.0
0.96,58.4,0.0,-2.11248,2.77079,0.26471999999999996,0.65839,4.88327,1.00890155265,0.29078297075000004,0.28856023655999996,0.43491614961999997,0.2199278883,1.3241819721099999,0.0,0.0,0.0
0.96,58.4,0.0,-2.1674,2.8375,0.2854,0.6702,5.0049,0.9959453713,0.2903446129,0.2915266452,0.4335794475,0.2167423607,1.3395840661,0.0,0.0,0.0
0.96,58.4,0.0,-2.1084300000000002,2.7950399999999997,0.28679,0.68669,4.90347,0.98245244833,0.28801724904000003,0.29339209537,0.4313789104,0.21663342845,1.3294685584900001,0.0,0.0,0.0
0.96,58.4,0.0,-2.0494600000000003,2.75258,0.28818,0.70318,4.80204,0.9689595253600001,0.28568988518,0.29525754554,0.42917837329999997,0.2165244962,1.31935305088,0.0,0.0,0.0
0.96,58.4,0.0,-1.9904900000000003,2.71012,0.28957,0.71967,4.70061,0.95546660239,0.28336252132,0.29712299571,0.4269778362,0.21641556395,1.30923754327,0.0,0.0,0.0
0.96,58.4,0.0,-1.9315200000000001,2.66766,0.29096,0.73616,4.5991800000000005,0.94197367942,0.28103515746,0.29898844588,0.4247772991,0.2163066317,1.29912203566,0.0,0.0,0.0
0.96,58.4,0.0,-1.8725500000000002,2.6252,0.29235,0.75265,4.49775,0.9284807564499999,0.2787077936,0.30085389605,0.422576762,0.21619769945,1.28900652805,0.0,0.0,0.0
0.96,58.4,0.0,-1.8135800000000002,2.58274,0.29374,0.7691399999999999,4.39632,0.91498783348,0.27638042974,0.30271934621999996,0.4203762249,0.2160887672,1.2788910204400001,0.0,0.0,0.0
0.96,58.4,0.0,-1.7546100000000002,2.54028,0.29513,0.7856299999999999,4.2948900000000005,0.90149491051,0.27405306588,0.30458479638999997,0.4181756878,0.21597983495,1.26877551283,0.0,0.0,0.0
0.96,58.4,0.0,-1.69564,2.49782,0.29652,0.8021199999999999,4.19346,0.8880019875399999,0.27172570202,0.30645024656,0.4159751507,0.2158709027,1.25866000522,0.0,0.0,0.0
0.96,58.4,0.0,-1.63667,2.45536,0.29791,0.81861,4.09203,0.87450906457,0.26939833816,0.30831569673,0.4137746136,0.21576197045,1.24854449761,0.0,0.0,0.0
0.96,58.4,0.0,-1.5777,2.4129,0.2993,0.8351,3.9906,0.8610161416,0.2670709743,0.3101811469,0.4115740765,0.2156530382,1.23842899,0.0,0.0,0.0
0.96,58.4,0.0,-1.51886,2.35939,0.29068,0.8404499999999999,3.87825,0.9016763664299999,0.27145249757,0.30368825285,0.42153880625,0.21922350266,1.2382688858100002,0.0,0.0,0.0
0.96,58.4,0.0,-1.46002,2.30588,0.28206000000000003,0.8458,3.7659000000000002,0.9423365912599999,0.27583402083999997,0.2971953588,0.431503536,0.22279396712,1.23810878162,0.0,0.0,0.0
0.96,58.4,0.0,-1.40118,2.25237,0.27344,0.85115,3.65355,0.98299681609,0.28021554411,0.29070246475,0.44146826575,0.22636443158,1.23794867743,0.0,0.0,0.0
0.96,58.4,0.0,-1.34234,2.19886,0.26482,0.8564999999999999,3.5412000000000003,1.0236570409199999,0.28459706738,0.28420957069999997,0.4514329955,0.22993489604,1.23778857324,0.0,0.0,0.0
0.96,58.4,0.0,-1.2835,2.14535,0.2562,0.86185,3.42885,1.06431726575,0.28897859065,0.27771667665,0.46139772525,0.23350536049999998,1.2376284690500001,0.0,0.0,0.0
0.96,58.4,0.0,-1.22466,2.09184,0.24758000000000002,0.8672,3.3165000000000004,1.10497749058,0.29336011392,0.2712237826,0.471362455,0.23707582496,1.23746836486,0.0,0.0,0.0
0.96,58.4,0.0,-1.16582,2.03833,0.23896,0.8725499999999999,3.2041500000000003,1.14563771541,0.29774163719,0.26473088855,0.48132718475,0.24064628942,1.2373082606699999,0.0,0.0,0.0
0.96,58.4,0.0,-1.10698,1.98482,0.23034000000000002,0.8778999999999999,3.0918,1.18629794024,0.30212316046,0.2582379945,0.4912919145,0.24421675388,1.23714815648,0.0,0.0,0.0
0.96,58.4,0.0,-1.04814,1.9313099999999999,0.22172000000000003,0.88325,2.97945,1.22695816507,0.30650468373,0.25174510045,0.50125664425,0.24778721834,1.23698805229,0.0,0.0,0.0
0.96,58.4,0.0,-0.9893,1.8778,0.2131,0.8886,2.8671,1.2676183899,0.310886207,0.2452522064,0.511221374,0.2513576828,1.2368279481,0.0,0.0,0.0
0.96,58.4,0.0,-0.99427,1.88014,0.22403,0.88596,2.87441,1.25351270555,0.3089033579,0.2465629214,0.50568055782,0.24920649903999997,1.23977685978,0.0,0.0,0.0
0.96,58.4,0.0,-0.9992399999999999,1.88248,0.23496,0.88332,2.88172,1.2394070212,0.30692050880000005,0.2478736364,0.50013974164,0.24705531528,1.24272577146,0.0,0.0,0.0
0.96,58.4,0.0,-1.00421,1.88482,0.24589,0.8806799999999999,2.88903,1.22530133685,0.30493765970000003,0.2491843514,0.49459892546,0.24490413151999998,1.2456746831399998,0.0,0.0,0.0
0.96,58.4,0.0,-1.00918,1.88716,0.25682,0.8780399999999999,2.89634,1.2111956525,0.3029548106,0.2504950664,0.48905810928,0.24275294776,1.24862359482,0.0,0.0,0.0
0.96,58.4,0.0,-1.0141499999999999,1.8895,0.26775000000000004,0.8754,2.90365,1.19708996815,0.30097196150000005,0.2518057814,0.4835172931,0.240601764,1.2515725065,0.0,0.0,0.0
0.96,58.4,0.0,-1.01912,1.89184,0.27868000000000004,0.87276,2.91096,1.1829842838,0.29898911240000003,0.2531164964,0.47797647692,0.23845058024,1.25452141818,0.0,0.0,0.0
0.96,58.4,0.0,-1.02409,1.89418,0.28961000000000003,0.87012,2.91827,1.16887859945,0.2970062633,0.2544272114,0.47243566074,0.23629939648,1.2574703298599998,0.0,0.0,0.0
0.96,58.4,0.0,-1.0290599999999999,1.89652,0.30054000000000003,0.8674799999999999,2.92558,1.1547729151000001,0.2950234142,0.25573792640000004,0.46689484455999997,0.23414821272,1.26041924154,0.0,0.0,0.0
0.96,58.4,0.0,-1.03403,1.89886,0.31147,0.8648399999999999,2.93289,1.14066723075,0.29304056510000004,0.2570486414,0.46135402838,0.23199702896000002,1.26336815322,0.0,0.0,0.0
0.96,58.4,0.0,-1.039,1.9012,0.3224,0.8622,2.9402,1.1265615464,0.291057716,0.2583593564,0.4558132122,0.2298458452,1.2663170649,0.0,0.0,0.0
0.96,58.4,0.0,-1.1743899999999998,2.03392,0.35200000000000004,0.85952,3.20831,1.13484894174,0.29180550849000003,0.25720730353000004,0.45156524901,0.23310396136,1.2534448546599999,0.0,0.0,0.0
0.96,58.4,0.0,-1.30978,2.16664,0.3816,0.8568399999999999,3.47642,1.14313633708,0.29255330098000004,0.25605525066,0.44731728581999997,0.23636207752,1.24057264442,0.0,0.0,0.0
0.96,58.4,0.0,-1.44517,2.29936,0.4112,0.85416,3.7445299999999997,1.15142373242,0.29330109347,0.25490319779000004,0.44306932263,0.23962019368,1.22770043418,0.0,0.0,0.0
0.96,58.4,0.0,-1.58056,2.43208,0.44079999999999997,0.85148,4.012639999999999,1.15971112776,0.29404888596,0.25375114492,0.43882135944,0.24287830984,1.21482822394,0.0,0.0,0.0
0.96,58.4,0.0,-1.7159499999999999,2.5648,0.4704,0.8488,4.280749999999999,1.1679985231,0.29479667845,0.25259909205000003,0.43457339625,0.246136426,1.2019560136999998,0.0,0.0,0.0
0.96,58.4,0.0,-1.85134,2.69752,0.5,0.84612,4.5488599999999995,1.17628591844,0.29554447094,0.25144703918,0.43032543306,0.24939454215999998,1.18908380346,0.0,0.0,0.0
0.96,58.4,0.0,-1.98673,2.8302400000000003,0.5296,0.84344,4.8169699999999995,1.18457331378,0.29629226343000004,0.25029498631,0.42607746987,0.25265265832,1.17621159322,0.0,0.0,0.0
0.96,58.4,0.0,-2.12212,2.9629600000000003,0.5591999999999999,0.8407600000000001,5.08508,1.19286070912,0.29704005592,0.24914293344000002,0.42182950668,0.25591077448,1.1633393829799998,0.0,0.0,0.0
0.96,58.4,0.0,-2.25751,3.09568,0.5888,0.83808,5.35319,1.20114810446,0.29778784841,0.24799088057000002,0.41758154349,0.25916889064,1.15046717274,0.0,0.0,0.0
0.96,58.4,0.0,-2.3929,3.2284,0.6184,0.8354,5.6213,1.2094354998,0.2985356409,0.2468388277,0.4133335803,0.2624270068,1.1375949625,0.0,0.0,0.0
0.96,58.4,0.0,-2.48952,3.42726,0.6167199999999999,0.9376500000000001,5.91678,1.19926857233,0.29839949135,0.24898137623,0.41533844989,0.26028367223,1.14714748367,0.0,0.0,0.0
0.96,58.4,0.0,-2.58614,3.6261200000000002,0.6150399999999999,1.0399,6.21226,1.18910164486,0.2982633418,0.25112392476,0.41734331948000003,0.25814033766,1.15670000484,0.0,0.0,0.0
0.96,58.4,0.0,-2.68276,3.82498,0.61336,1.14215,6.50774,1.17893471739,0.29812719225,0.25326647329,0.41934818907,0.25599700309,1.1662525260099998,0.0,0.0,0.0
0.96,58.4,0.0,-2.77938,4.02384,0.61168,1.2444000000000002,6.80322,1.16876778992,0.2979910427,0.25540902182,0.42135305866,0.25385366851999996,1.17580504718,0.0,0.0,0.0
0.96,58.4,0.0,-2.8760000000000003,4.2227,0.61,1.34665,7.0987,1.1586008624500002,0.29785489315,0.25755157035,0.42335792825,0.25171033395,1.18535756835,0.0,0.0,0.0
0.96,58.4,0.0,-2.97262,4.4215599999999995,0.60832,1.4489,7.39418,1.1484339349800001,0.2977187436,0.25969411888,0.42536279784000003,0.24956699938,1.19491008952,0.0,0.0,0.0
0.96,58.4,0.0,-3.06924,4.620419999999999,0.60664,1.55115,7.68966,1.13826700751,0.29758259405,0.26183666741,0.42736766743000004,0.24742366481,1.20446261069,0.0,0.0,0.0
0.96,58.4,0.0,-3.1658600000000003,4.819279999999999,0.60496,1.6534,7.98514,1.12810008004,0.29744644449999996,0.26397921593999996,0.42937253702,0.24528033024,1.2140151318599999,0.0,0.0,0.0
0.96,58.4,0.0,-3.26248,5.01814,0.60328,1.7556500000000002,8.28062,1.11793315257,0.29731029495,0.26612176446999997,0.43137740661,0.24313699567,1.22356765303,0.0,0.0,0.0
0.96,58.4,0.0,-3.3591,5.217,0.6016,1.8578999999999999,8.5761,1.1077662251,0.2971741454,0.268264313,0.4333822762,0.2409936611,1.2331201742,0.0,0.0,0.0
0.959,60.36,0.0,-3.3163,5.22884,0.60459,1.91255,8.54514,1.10033161834,0.2955340327,0.26860718127,0.43538870007,0.24050833627,1.22870903234,0.0,0.0,0.0
0.958,62.32,0.0,-3.2735000000000003,5.240679999999999,0.60758,1.9672,8.51418,1.09289701158,0.29389392,0.26895004953999996,0.43739512394,0.24002301144000002,1.22429789048,0.0,0.0,0.0
0.957,64.28,0.0,-3.2307,5.25252,0.6105700000000001,2.02185,8.483220000000001,1.08546240482,0.2922538073,0.26929291781,0.43940154781,0.23953768661,1.21988674862,0.0,0.0,0.0
0.956,66.24,0.0,-3.1879,5.26436,0.61356,2.0765000000000002,8.45226,1.07802779806,0.29061369459999997,0.26963578608,0.44140797168,0.23905236178,1.2154756067599999,0.0,0.0,0.0
0.955,68.2,0.0,-3.1451000000000002,5.2762,0.6165499999999999,2.13115,8.4213,1.0705931913,0.2889735819,0.26997865435,0.44341439555,0.23856703695,1.2110644649,0.0,0.0,0.0
0.954,70.16,0.0,-3.1023,5.28804,0.61954,2.1858,8.39034,1.06315858454,0.2873334692,0.27032152262,0.44542081942,0.23808171212,1.20665332304,0.0,0.0,0.0
0.953,72.12,0.0,-3.0595,5.29988,0.62253,2.24045,8.35938,1.05572397778,0.2856933565,0.27066439089,0.44742724329,0.23759638729000002,1.20224218118,0.0,0.0,0.0
0.952,74.08,0.0,-3.0166999999999997,5.31172,0.62552,2.2950999999999997,8.328420000000001,1.0482893710199999,0.2840532438,0.27100725916,0.44943366716,0.23711106246,1.19783103932,0.0,0.0,0.0
0.951,76.04,0.0,-2.9739,5.32356,0.6285099999999999,2.34975,8.297460000000001,1.04085476426,0.2824131311,0.27135012743,0.45144009103,0.23662573763,1.1934198974599999,0.0,0.0,0.0
0.95,78.0,0.0,-2.9311,5.3354,0.6315,2.4044,8.2665,1.0334201575,0.2807730184,0.2716929957,0.4534465149,0.2361404128,1.1890087556,0.0,0.0,0.0
0.9289999999999999,77.3,0.0,-2.83866,5.28343,0.6310199999999999,2.4448499999999997,8.12209,0.98149521833,0.27187868971,0.28183226057,0.44660602543,0.23672197652000002,1.14939076281,0.0,0.0,0.0
0.9079999999999999,76.6,0.0,-2.7462199999999997,5.23146,0.63054,2.4853,7.97768,0.9295702791599999,0.26298436102,0.29197152544,0.43976553596,0.23730354024,1.10977277002,0.0,0.0,0.0
0.887,75.9,0.0,-2.65378,5.1794899999999995,0.63006,2.52575,7.833270000000001,0.8776453399899999,0.25409003233,0.30211079031,0.43292504648999997,0.23788510396,1.07015477723,0.0,0.0,0.0
0.866,75.2,0.0,-2.56134,5.12752,0.62958,2.5662,7.68886,0.8257204008199999,0.24519570364,0.31225005518,0.42608455702,0.23846666768,1.03053678444,0.0,0.0,0.0
0.845,74.5,0.0,-2.4688999999999997,5.07555,0.6291,2.60665,7.54445,0.77379546165,0.23630137495,0.32238932005,0.41924406755,0.2390482314,0.99091879165,0.0,0.0,0.0
0.824,73.8,0.0,-2.37646,5.02358,0.62862,2.6471,7.400040000000001,0.7218705224799999,0.22740704626,0.33252858492000004,0.41240357808,0.23962979512000002,0.95130079886,0.0,0.0,0.0
0.8029999999999999,73.1,0.0,-2.28402,4.97161,0.62814,2.68755,7.25563,0.6699455833099999,0.21851271757000001,0.34266784979000003,0.40556308861,0.24021135884,0.91168280607,0.0,0.0,0.0
0.782,72.4,0.0,-2.19158,4.919639999999999,0.62766,2.7279999999999998,7.11122,0.6180206441399999,0.20961838888,0.35280711466000003,0.39872259913999997,0.24079292256,0.87206481328,0.0,0.0,0.0
0.761,71.7,0.0,-2.0991400000000002,4.8676699999999995,0.6271800000000001,2.76845,6.96681,0.56609570497,0.20072406019,0.36294637953000003,0.39188210967,0.24137448628,0.83244682049,0.0,0.0,0.0
0.74,71.0,0.0,-2.0067,4.8157,0.6267,2.8089,6.8224,0.5141707658,0.1918297315,0.3730856444,0.3850416202,0.24195605,0.7928288277,0.0,0.0,0.0
0.718,70.2,0.0,-1.2066899999999998,3.9853999999999994,0.61946,2.77862,5.19209,0.49647491487,0.18807939109,0.38154241749,0.39419672337,0.23910521802,0.78584764019,0.0,0.0,0.0
0.696,69.4,0.0,-0.4066799999999997,3.1550999999999996,0.61222,2.74834,3.5617799999999997,0.47877906393999997,0.18432905068,0.38999919058000004,0.40335182654,0.23625438604000001,0.77886645268,0.0,0.0,0.0
0.674,68.6,0.0,0.3933300000000002,2.3247999999999998,0.6049800000000001,2.71806,1.93147,0.46108321301,0.18057871027,0.39845596367,0.41250692970999997,0.23340355406,0.77188526517,0.0,0.0,0.0
0.652,67.8,0.0,1.1933400000000005,1.4944999999999995,0.59774,2.68778,0.30115999999999943,0.44338736207999996,0.17682836986,0.40691273676,0.42166203288,0.23055272208,0.76490407766,0.0,0.0,0.0
0.63,67.0,0.0,1.99335,0.6642000000000001,0.5905,2.6574999999999998,-1.3291500000000003,0.42569151115,0.17307802945,0.41536950985,0.43081713605,0.2277018901,0.7579228901499999,0.0,0.0,0.0
0.608,66.2,0.0,2.7933600000000003,-0.16610000000000014,0.58326,2.62722,-2.95946,0.40799566022,0.16932768903999998,0.42382628294,0.43997223922,0.22485105812,0.7509417026399999,0.0,0.0,0.0
0.5860000000000001,65.4,0.0,3.5933700000000006,-0.9964000000000004,0.57602,2.59694,-4.58977,0.39029980928999997,0.16557734862999998,0.43228305603,0.44912734239,0.22200022614,0.7439605151299999,0.0,0.0,0.0
0.5640000000000001,64.6,0.0,4.3933800000000005,-1.8267000000000007,0.5687800000000001,2.56666,-6.220080000000001,0.37260395835999993,0.16182700821999998,0.44073982912,0.45828244556,0.21914939415999998,0.73697932762,0.0,0.0,0.0
0.542,63.8,0.0,5.193390000000001,-2.657,0.56154,2.53638,-7.850390000000001,0.35490810742999995,0.15807666781,0.44919660221,0.46743754873,0.21629856218,0.72999814011,0.0,0.0,0.0
0.52,63.0,0.0,5.993399999999999,-3.4872999999999994,0.5543,2.5061,-9.4807,0.3372122565,0.1543263274,0.4576533753,0.4765926519,0.2134477302,0.7230169526,0.0,0.0,0.0
0.505,61.8,0.0,7.5476,-5.11966,0.40647999999999995,2.42795,-12.66726,0.33192309869,0.15255500063,0.45993697337,0.47391459086,0.21117548668,0.72234343844,0.0,0.0,0.0
0.49,60.6,0.0,9.1018,-6.75202,0.25865999999999995,2.3498,-15.85382,0.32663394088,0.15078367386,0.46222057144,0.47123652981999997,0.20890324316,0.72166992428,0.0,0.0,0.0
0.475,59.4,0.0,10.655999999999999,-8.384379999999998,0.11083999999999994,2.27165,-19.04038,0.32134478307,0.14901234709,0.46450416951,0.46855846878,0.20663099963999998,0.7209964101199999,0.0,0.0,0.0
0.46,58.2,0.0,12.2102,-10.016739999999999,-0.036980000000000124,2.1935,-22.22694,0.31605562526,0.14724102032,0.46678776758,0.46588040774,0.20435875611999998,0.72032289596,0.0,0.0,0.0
0.445,57.0,0.0,13.764399999999998,-11.649099999999999,-0.18480000000000008,2.11535,-25.4135,0.31076646745000003,0.14546969355,0.46907136564999996,0.4632023467,0.2020865126,0.7196493818,0.0,0.0,0.0
0.43,55.8,0.0,15.3186,-13.281459999999997,-0.33262000000000014,2.0372,-28.60006,0.30547730964,0.14369836678,0.47135496371999996,0.46052428566,0.19981426908,0.71897586764,0.0,0.0,0.0
0.415,54.6,0.0,16.872799999999998,-14.913819999999998,-0.4804400000000002,1.95905,-31.78662,0.30018815183,0.14192704001,0.47363856178999997,0.45784622461999996,0.19754202556,0.7183023534799999,0.0,0.0,0.0
0.4,53.4,0.0,18.427,-16.54618,-0.6282600000000003,1.8809,-34.97318,0.29489899402,0.14015571324,0.47592215985999997,0.45516816358,0.19526978203999998,0.71762883932,0.0,0.0,0.0
0.385,52.2,0.0,19.981199999999998,-18.178539999999998,-0.7760800000000003,1.8027499999999999,-38.15974,0.28960983621,0.13838438647,0.47820575793,0.45249010254,0.19299753851999998,0.71695532516,0.0,0.0,0.0
0.37,51.0,0.0,21.535399999999996,-19.8109,-0.9239000000000002,1.7246,-41.3463,0.2843206784,0.1366130597,0.480489356,0.4498120415,0.190725295,0.716281811,0.0,0.0,0.0
0.367,50.5,0.0,21.8196,-20.30178,-1.02677,1.5179099999999999,-42.12138,0.27665081631000005,0.13402476456,0.48577295625,0.45007333635999996,0.19064613048999998,0.70295299304,0.0,0.0,0.0
0.364,50.0,0.0,22.1038,-20.79266,-1.12964,1.31122,-42.89646,0.26898095422,0.13143646942,0.49105655649999996,0.45033463122,0.19056696598,0.68962417508,0.0,0.0,0.0
0.361,49.5,0.0,22.387999999999998,-21.28354,-1.23251,1.10453,-43.67154,0.26131109213000003,0.12884817428,0.49634015675,0.45059592608,0.19048780147,0.67629535712,0.0,0.0,0.0
0.358,49.0,0.0,22.6722,-21.77442,-1.33538,0.89784,-44.446619999999996,0.25364123004,0.12625987914,0.501623757,0.45085722093999997,0.19040863696,0.66296653916,0.0,0.0,0.0
0.35500000000000004,48.5,0.0,22.956400000000002,-22.2653,-1.43825,0.6911499999999999,-45.2217,0.24597136795000002,0.123671584,0.50690735725,0.45111851579999995,0.19032947244999998,0.6496377212,0.0,0.0,0.0
0.35200000000000004,48.0,0.0,23.2406,-22.75618,-1.5411199999999998,0.4844600000000001,-45.99678,0.23830150586,0.12108328886000001,0.5121909575,0.45137981066,0.19025030794,0.63630890324,0.0,0.0,0.0
0.34900000000000003,47.5,0.0,23.5248,-23.24706,-1.64399,0.2777700000000001,-46.77186,0.23063164377,0.11849499372000001,0.51747455775,0.45164110552,0.19017114343,0.62298008528,0.0,0.0,0.0
0.34600000000000003,47.0,0.0,23.809,-23.73794,-1.7468599999999999,0.07108000000000003,-47.54694,0.22296178168000003,0.11590669858000001,0.5227581579999999,0.45190240037999996,0.19009197892,0.6096512673200001,0.0,0.0,0.0
0.343,46.5,0.0,24.093200000000003,-24.22882,-1.8497299999999999,-0.13561,-48.322019999999995,0.21529191959000002,0.11331840344,0.52804175825,0.45216369524,0.19001281441,0.59632244936,0.0,0.0,0.0
0.34,46.0,0.0,24.3774,-24.7197,-1.9526,-0.34230000000000005,-49.0971,0.2076220575,0.1107301083,0.5333253585,0.4524249901,0.1899336499,0.5829936314,0.0,0.0,0.0
0.336,45.1,0.0,24.279400000000003,-24.79986,-1.97372,-0.52047,-49.07926,0.19670423287000002,0.10559847350000001,0.54034578907,0.44886745212,0.19145801391,0.5536515472500001,0.0,0.0,0.0
0.332,44.2,0.0,24.1814,-24.88002,-1.99484,-0.69864,-49.06142,0.18578640824,0.1004668387,0.54736621964,0.44530991414,0.19298237792,0.5243094631,0.0,0.0,0.0
0.328,43.3,0.0,24.0834,-24.96018,-2.0159599999999998,-0.8768100000000001,-49.04358,0.17486858361000002,0.0953352039,0.55438665021,0.44175237615999996,0.19450674193,0.49496737895000004,0.0,0.0,0.0
0.324,42.4,0.0,23.985400000000002,-25.04034,-2.03708,-1.05498,-49.02574,0.16395075898,0.0902035691,0.56140708078,0.43819483818,0.19603110594,0.46562529480000003,0.0,0.0,0.0
0.32,41.5,0.0,23.8874,-25.1205,-2.0582000000000003,-1.23315,-49.0079,0.15303293435,0.0850719343,0.5684275113499999,0.4346373002,0.19755546995,0.43628321065000003,0.0,0.0,0.0
