"CCO_d","Hbdiff_d","HbT_d","HbO2_d","HHb_d","LacNaa_d","NaaCr_d","SaO2sup","P_a","rocc","nadir_s","endhi_s","lin_s"
0.09300000000000001,-0.14500000000000002,-0.303,-0.22399999999999998,-0.07900000000000001,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.0815,-0.10399999999999998,-0.2794,-0.19169999999999998,-0.0877,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.07,-0.06299999999999999,-0.2558,-0.1594,-0.0964,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.0585,-0.021999999999999992,-0.23220000000000002,-0.1271,-0.1051,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.047,0.019000000000000017,-0.2086,-0.0948,-0.11380000000000001,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.035500000000000004,0.060000000000000026,-0.185,-0.0625,-0.1225,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.024000000000000007,0.101,-0.16140000000000002,-0.030200000000000005,-0.1312,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.012499999999999997,0.14200000000000004,-0.1378,0.0020999999999999908,-0.1399,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.0010000000000000009,0.18300000000000002,-0.11420000000000002,0.034399999999999986,-0.1486,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
-0.010499999999999995,0.224,-0.09060000000000001,0.06669999999999998,-0.1573,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
-0.021999999999999992,0.265,-0.067,0.09899999999999998,-0.166,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.017599999999999998,0.21480000000000002,-0.1442,0.0353,-0.1795,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.057199999999999994,0.16460000000000002,-0.2214,-0.02840000000000001,-0.193,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.0968,0.11440000000000003,-0.2986,-0.09209999999999999,-0.20650000000000002,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.1364,0.06420000000000003,-0.3758,-0.15580000000000002,-0.22,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.17600000000000002,0.014000000000000012,-0.453,-0.2195,-0.23349999999999999,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.2156,-0.036199999999999954,-0.5302,-0.2832,-0.247,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.2552,-0.08639999999999998,-0.6073999999999999,-0.3469,-0.2605,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.29479999999999995,-0.13659999999999994,-0.6846000000000001,-0.4106000000000001,-0.274,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.3344,-0.18679999999999997,-0.7618,-0.47430000000000005,-0.2875,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.374,-0.237,-0.839,-0.538,-0.301,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.3238,-0.1987,-0.7189,-0.45880000000000004,-0.2601,0.065582321,1.42896466849,0.978,56.5,0.0,0.0,0.0,0.0
0.2736,-0.1604,-0.5988,-0.37960000000000005,-0.2192,0.07568344760000001,1.43146011618,0.978,56.5,0.0,0.0,0.0,0.0
0.22340000000000002,-0.12209999999999999,-0.4786999999999999,-0.3004,-0.17830000000000001,0.0857845742,1.4339555638700001,0.978,56.5,0.0,0.0,0.0,0.0
0.17320000000000002,-0.08379999999999999,-0.3585999999999999,-0.22120000000000006,-0.1374,0.0958857008,1.43645101156,0.978,56.5,0.0,0.0,0.0,0.0
0.123,-0.045499999999999985,-0.23849999999999993,-0.14200000000000002,-0.0965,0.10598682740000001,1.4389464592499999,0.978,56.5,0.0,0.0,0.0,0.0
0.07280000000000003,-0.007199999999999984,-0.11839999999999984,-0.06280000000000002,-0.05560000000000001,0.11608795400000001,1.44144190694,0.978,56.5,0.0,0.0,0.0,0.0
0.02260000000000001,0.031100000000000017,0.0017000000000001458,0.01639999999999997,-0.01469999999999999,0.1261890806,1.44393735463,0.978,56.5,0.0,0.0,0.0,0.0
-0.027599999999999958,0.06940000000000002,0.12180000000000013,0.09559999999999991,0.0262,0.1362902072,1.44643280232,0.978,56.5,0.0,0.0,0.0,0.0
-0.07779999999999998,0.10770000000000002,0.24190000000000023,0.17479999999999996,0.06709999999999999,0.14639133380000002,1.4489282500099998,0.978,56.5,0.0,0.0,0.0,0.0
-0.128,0.14600000000000002,0.3620000000000001,0.254,0.10799999999999998,0.1564924604,1.4514236977,0.978,56.5,0.0,0.0,0.0,0.0
-0.1252,0.1663,0.3453,0.2558,0.0895,0.14427378993,1.4221400091099998,0.978,56.5,0.0,0.0,0.0,0.0
-0.12240000000000001,0.1866,0.3286,0.2576,0.07100000000000001,0.13205511946,1.39285632052,0.978,56.5,0.0,0.0,0.0,0.0
-0.1196,0.20689999999999997,0.3119,0.2594,0.0525,0.11983644899000001,1.36357263193,0.978,56.5,0.0,0.0,0.0,0.0
-0.1168,0.22719999999999999,0.2952,0.2612,0.034,0.10761777852000001,1.33428894334,0.978,56.5,0.0,0.0,0.0,0.0
-0.114,0.2475,0.27849999999999997,0.263,0.0155,0.09539910805000001,1.30500525475,0.978,56.5,0.0,0.0,0.0,0.0
-0.11120000000000001,0.2678,0.26180000000000003,0.26480000000000004,-0.0030000000000000027,0.08318043758,1.2757215661599999,0.978,56.5,0.0,0.0,0.0,0.0
-0.10840000000000001,0.2881,0.24509999999999998,0.2666,-0.021500000000000005,0.07096176711,1.24643787757,0.978,56.5,0.0,0.0,0.0,0.0
-0.1056,0.3084,0.2284,0.2684,-0.039999999999999994,0.058743096640000006,1.21715418898,0.978,56.5,0.0,0.0,0.0,0.0
-0.1028,0.3287,0.2117,0.2702,-0.05850000000000001,0.04652442617000001,1.1878705003899999,0.978,56.5,0.0,0.0,0.0,0.0
-0.1,0.349,0.195,0.272,-0.077,0.03430575570000001,1.1585868118,0.978,56.5,0.0,0.0,0.0,0.0
-0.091,0.3102,0.2014,0.2558,-0.05439999999999999,0.03187922957,1.18697461425,0.978,56.5,0.0,0.0,0.0,0.0
-0.082,0.2714,0.2078,0.2396,-0.03179999999999999,0.029452703440000002,1.2153624167000001,0.978,56.5,0.0,0.0,0.0,0.0
-0.07300000000000001,0.2326,0.2142,0.22340000000000002,-0.009199999999999986,0.027026177310000003,1.24375021915,0.978,56.5,0.0,0.0,0.0,0.0
-0.064,0.1938,0.22060000000000002,0.2072,0.013400000000000009,0.02459965118,1.2721380216,0.978,56.5,0.0,0.0,0.0,0.0
-0.055,0.155,0.227,0.191,0.036000000000000004,0.022173125050000003,1.3005258240500002,0.978,56.5,0.0,0.0,0.0,0.0
-0.046,0.11620000000000003,0.2334,0.1748,0.05860000000000001,0.019746598920000004,1.3289136265000001,0.978,56.5,0.0,0.0,0.0,0.0
-0.03699999999999999,0.07740000000000002,0.2398,0.1586,0.0812,0.017320072790000002,1.35730142895,0.978,56.5,0.0,0.0,0.0,0.0
-0.027999999999999997,0.03860000000000002,0.2462,0.1424,0.1038,0.01489354666,1.3856892314,0.978,56.5,0.0,0.0,0.0,0.0
-0.01899999999999999,-0.00019999999999997797,0.2526,0.12619999999999998,0.1264,0.012467020530000001,1.4140770338500002,0.978,56.5,0.0,0.0,0.0,0.0
-0.009999999999999995,-0.03899999999999998,0.259,0.10999999999999999,0.149,0.010040494400000002,1.4424648363,0.978,56.5,0.0,0.0,0.0,0.0
-0.034800000000000005,0.010200000000000008,0.305,0.1576,0.1474,0.014955737260000001,1.44338223541,0.978,56.5,0.0,0.0,0.0,0.0
-0.05960000000000001,0.059400000000000015,0.351,0.2052,0.14579999999999999,0.01987098012,1.44429963452,0.978,56.5,0.0,0.0,0.0,0.0
-0.0844,0.1086,0.397,0.25279999999999997,0.1442,0.02478622298,1.44521703363,0.978,56.5,0.0,0.0,0.0,0.0
-0.1092,0.15780000000000002,0.443,0.30039999999999994,0.14259999999999998,0.029701465840000003,1.44613443274,0.978,56.5,0.0,0.0,0.0,0.0
-0.134,0.20700000000000002,0.489,0.348,0.141,0.0346167087,1.44705183185,0.978,56.5,0.0,0.0,0.0,0.0
-0.15880000000000002,0.25620000000000004,0.5349999999999999,0.39559999999999995,0.1394,0.03953195156,1.44796923096,0.978,56.5,0.0,0.0,0.0,0.0
-0.1836,0.30540000000000006,0.581,0.4431999999999999,0.13779999999999998,0.04444719442,1.44888663007,0.978,56.5,0.0,0.0,0.0,0.0
-0.20840000000000003,0.3546000000000001,0.627,0.4907999999999999,0.1362,0.049362437280000004,1.44980402918,0.978,56.5,0.0,0.0,0.0,0.0
-0.23320000000000002,0.40380000000000005,0.673,0.5384,0.13459999999999997,0.05427768014,1.45072142829,0.978,56.5,0.0,0.0,0.0,0.0
-0.258,0.45300000000000007,0.719,0.586,0.13299999999999998,0.059192923,1.4516388274,0.978,56.5,0.0,0.0,0.0,0.0
-0.2425,0.4152,0.7958,0.6054999999999999,0.19029999999999997,0.057022846700000004,1.46333984451,0.978,56.5,0.0,0.0,0.0,0.0
-0.227,0.3774,0.8726,0.625,0.2476,0.0548527704,1.4750408616200001,0.978,56.5,0.0,0.0,0.0,0.0
-0.2115,0.3396,0.9494,0.6445,0.3049,0.052682694099999997,1.48674187873,0.978,56.5,0.0,0.0,0.0,0.0
-0.196,0.3018,1.0262,0.664,0.36219999999999997,0.0505126178,1.49844289584,0.978,56.5,0.0,0.0,0.0,0.0
-0.1805,0.264,1.103,0.6835,0.4195,0.0483425415,1.51014391295,0.978,56.5,0.0,0.0,0.0,0.0
-0.16499999999999998,0.2262,1.1798000000000002,0.7030000000000001,0.4768,0.0461724652,1.52184493006,0.978,56.5,0.0,0.0,0.0,0.0
-0.1495,0.1884,1.2566000000000002,0.7225,0.5341,0.044002388899999995,1.5335459471700001,0.978,56.5,0.0,0.0,0.0,0.0
-0.13399999999999998,0.1506,1.3334000000000001,0.742,0.5914,0.0418323126,1.54524696428,0.978,56.5,0.0,0.0,0.0,0.0
-0.1185,0.11280000000000001,1.4102000000000001,0.7615000000000001,0.6487,0.0396622363,1.55694798139,0.978,56.5,0.0,0.0,0.0,0.0
-0.10299999999999998,0.07500000000000001,1.487,0.781,0.7060000000000001,0.03749216,1.5686489985,0.978,56.5,0.0,0.0,0.0,0.0
-0.1207,0.1056,1.5698,0.8377,0.7321000000000001,0.033742944,1.58528482348,0.978,56.5,0.10000000000000142,0.0,0.0,0.0
-0.1384,0.1362,1.6526,0.8944,0.7582000000000001,0.029993727999999997,1.6019206484600002,0.976,56.0,0.20000000000000107,0.0,0.0,0.0
-0.15610000000000002,0.1668,1.7354,0.9511,0.7843,0.026244511999999998,1.61855647344,0.9740000000000001,55.5,0.3000000000000007,0.0,0.0,0.0
-0.1738,0.19739999999999996,1.8182,1.0078,0.8104,0.022495295999999998,1.63519229842,0.972,55.0,0.40000000000000036,0.0,0.0,0.0
-0.1915,0.22799999999999998,1.901,1.0645,0.8365,0.01874608,1.6518281234,0.97,54.5,0.5,0.0,0.0,0.0
-0.20920000000000002,0.2586,1.9838,1.1212,0.8626,0.014996863999999999,1.6684639483800001,0.968,54.0,0.6000000000000014,0.0,0.0,0.0
-0.22690000000000005,0.28919999999999996,2.0666,1.1779,0.8887,0.011247647999999999,1.6850997733600002,0.966,53.5,0.7000000000000011,0.0,0.0,0.0
-0.24460000000000004,0.3198,2.1494,1.2346,0.9148,0.007498431999999999,1.70173559834,0.9640000000000001,53.0,0.8000000000000007,0.0,0.0,0.0
-0.26230000000000003,0.3504,2.2321999999999997,1.2913,0.9409,0.0037492159999999997,1.71837142332,0.9620000000000001,52.5,0.9000000000000004,0.0,0.0,0.0
-0.28,0.381,2.315,1.3479999999999999,0.967,0.0,1.7350072483,0.96,52.0,1.0,0.0,0.0,0.0
-0.2917,-0.5315999999999999,1.9966,0.7324999999999999,1.2641,0.004297683389999999,1.7275917849,0.953,53.8,1.0,0.0,0.0,0.0
-0.3034,-1.4441999999999997,1.6782,0.11699999999999999,1.5612,0.008595366779999999,1.7201763215,0.946,55.6,1.0,0.0,0.0,0.0
-0.31510000000000005,-2.3568,1.3598,-0.49849999999999994,1.8582999999999998,0.012893050169999998,1.7127608581,0.9390000000000001,57.4,1.0,0.0,0.0,0.0
-0.32680000000000003,-3.269399999999999,1.0413999999999999,-1.1139999999999999,2.1553999999999998,0.017190733559999997,1.7053453947000001,0.932,59.2,1.0,0.0,0.0,0.0
-0.3385,-4.1819999999999995,0.7229999999999999,-1.7294999999999998,2.4524999999999997,0.02148841695,1.6979299313,0.925,61.0,1.0,0.0,0.0,0.0
-0.3502,-5.094599999999999,0.40459999999999985,-2.3449999999999998,2.7495999999999996,0.025786100339999996,1.6905144679,0.9179999999999999,62.8,1.0,0.0,0.0,0.0
-0.3619,-6.007199999999999,0.08619999999999983,-2.9604999999999997,3.0467,0.030083783729999997,1.6830990045,0.9109999999999999,64.6,1.0,0.0,0.0,0.0
-0.37360000000000004,-6.919799999999999,-0.23220000000000018,-3.5759999999999996,3.3438,0.034381467119999995,1.6756835411,0.904,66.4,1.0,0.0,0.0,0.0
-0.38530000000000003,-7.8324,-0.5506000000000002,-4.1915,3.6409,0.038679150509999996,1.6682680777,0.897,68.2,1.0,0.0,0.0,0.0
-0.397,-8.745,-0.8690000000000002,-4.8069999999999995,3.9379999999999997,0.0429768339,1.6608526143,0.89,70.0,1.0,0.0,0.0,0.0
-0.4262,-9.8165,-0.8289,-5.322699999999999,4.4938,0.040870533939999995,1.64538012753,0.871,70.3,1.0,0.0,0.0,0.0
-0.4554,-10.888,-0.7888,-5.8384,5.0496,0.03876423398,1.62990764076,0.852,70.6,1.0,0.0,0.0,0.0
-0.48460000000000003,-11.9595,-0.7487,-6.3541,5.6053999999999995,0.03665793402,1.61443515399,0.833,70.9,1.0,0.0,0.0,0.0
-0.5138,-13.031,-0.7086,-6.8698,6.1612,0.03455163406,1.59896266722,0.8140000000000001,71.2,1.0,0.0,0.0,0.0
-0.5429999999999999,-14.1025,-0.6685,-7.3855,6.7170000000000005,0.0324453341,1.5834901804500001,0.795,71.5,1.0,0.0,0.0,0.0
-0.5722,-15.174,-0.6284000000000001,-7.901199999999999,7.2728,0.03033903414,1.56801769368,0.7759999999999999,71.8,1.0,0.0,0.0,0.0
-0.6013999999999999,-16.2455,-0.5883,-8.4169,7.8286,0.02823273418,1.55254520691,0.757,72.1,1.0,0.0,0.0,0.0
-0.6306,-17.317,-0.5482,-8.9326,8.3844,0.02612643422,1.53707272014,0.738,72.4,1.0,0.0,0.0,0.0
-0.6597999999999999,-18.3885,-0.5081,-9.4483,8.9402,0.02402013426,1.52160023337,0.7190000000000001,72.7,1.0,0.0,0.0,0.0
-0.689,-19.46,-0.468,-9.964,9.496,0.0219138343,1.5061277466,0.7,73.0,1.0,0.0,0.0,0.0
-0.7283999999999999,-20.4982,-0.5056,-10.501900000000001,9.9963,0.02204256183,1.51805891421,0.69,73.6,1.0,0.0,0.0,0.0
-0.7677999999999999,-21.5364,-0.5432,-11.0398,10.4966,0.02217128936,1.52999008182,0.68,74.2,1.0,0.0,0.0,0.0
-0.8071999999999999,-22.5746,-0.5808,-11.5777,10.9969,0.02230001689,1.54192124943,0.67,74.8,1.0,0.0,0.0,0.0
-0.8466,-23.6128,-0.6184000000000001,-12.1156,11.4972,0.02242874442,1.55385241704,0.66,75.4,1.0,0.0,0.0,0.0
-0.8859999999999999,-24.651,-0.656,-12.653500000000001,11.997499999999999,0.022557471949999998,1.5657835846500001,0.65,76.0,1.0,0.0,0.0,0.0
-0.9254,-25.6892,-0.6936,-13.1914,12.4978,0.02268619948,1.57771475226,0.64,76.6,1.0,0.0,0.0,0.0
-0.9647999999999999,-26.7274,-0.7312000000000001,-13.7293,12.998099999999999,0.02281492701,1.58964591987,0.63,77.2,1.0,0.0,0.0,0.0
-1.0042,-27.7656,-0.7687999999999999,-14.267199999999999,13.4984,0.02294365454,1.60157708748,0.62,77.8,1.0,0.0,0.0,0.0
-1.0436,-28.8038,-0.8064,-14.8051,13.9987,0.023072382069999998,1.61350825509,0.61,78.4,1.0,0.0,0.0,0.0
-1.083,-29.842,-0.844,-15.343,14.498999999999999,0.0232011096,1.6254394227,0.6,79.0,1.0,0.0,0.0,0.0
-1.1193,-30.2492,-0.8109999999999999,-15.530100000000001,14.7191,0.02752160124,1.6009214113099999,0.5870000000000001,79.1,1.0,0.0,0.0,0.0
-1.1556,-30.656399999999998,-0.778,-15.7172,14.9392,0.03184209288,1.57640339992,0.574,79.2,1.0,0.0,0.0,0.0
-1.1919,-31.0636,-0.745,-15.904300000000001,15.159299999999998,0.03616258452,1.55188538853,0.561,79.3,1.0,0.0,0.0,0.0
-1.2282,-31.4708,-0.712,-16.0914,15.379399999999999,0.040483076160000006,1.52736737714,0.5479999999999999,79.4,1.0,0.0,0.0,0.0
-1.2645,-31.878,-0.679,-16.2785,15.599499999999999,0.0448035678,1.50284936575,0.535,79.5,1.0,0.0,0.0,0.0
-1.3008,-32.2852,-0.646,-16.465600000000002,15.8196,0.049124059440000006,1.4783313543599998,0.522,79.6,1.0,0.0,0.0,0.0
-1.3371,-32.6924,-0.613,-16.652700000000003,16.0397,0.053444551080000006,1.45381334297,0.509,79.7,1.0,0.0,0.0,0.0
-1.3734,-33.0996,-0.58,-16.8398,16.2598,0.05776504272000001,1.4292953315799999,0.496,79.8,1.0,0.0,0.0,0.0
-1.4097,-33.5068,-0.5469999999999999,-17.0269,16.4799,0.06208553436000001,1.40477732019,0.483,79.9,1.0,0.0,0.0,0.0
-1.446,-33.914,-0.514,-17.214000000000002,16.7,0.066406026,1.3802593088,0.47,80.0,1.0,0.0,0.0,0.0
-1.4721,-34.1392,-0.4104,-17.274800000000003,16.8644,0.0597654234,1.41712771347,0.467,79.8,1.0,0.0,0.0,0.0
-1.4982,-34.3644,-0.3068,-17.335600000000003,17.0288,0.05312482080000001,1.4539961181399998,0.46399999999999997,79.6,1.0,0.0,0.0,0.0
-1.5243,-34.5896,-0.20320000000000005,-17.3964,17.193199999999997,0.04648421820000001,1.49086452281,0.461,79.4,1.0,0.0,0.0,0.0
-1.5504,-34.8148,-0.09960000000000002,-17.4572,17.357599999999998,0.03984361560000001,1.52773292748,0.45799999999999996,79.2,1.0,0.0,0.0,0.0
-1.5765,-35.04,0.0040000000000000036,-17.518,17.522,0.033203013,1.56460133215,0.455,79.0,1.0,0.0,0.0,0.0
-1.6026,-35.2652,0.10759999999999992,-17.5788,17.6864,0.026562410400000007,1.60146973682,0.452,78.8,1.0,0.0,0.0,0.0
-1.6287,-35.4904,0.21119999999999994,-17.6396,17.8508,0.019921807800000003,1.63833814149,0.449,78.6,1.0,0.0,0.0,0.0
-1.6548,-35.715599999999995,0.31479999999999997,-17.7004,18.015199999999997,0.013281205200000007,1.67520654616,0.446,78.4,1.0,0.0,0.0,0.0
-1.6809,-35.940799999999996,0.4184,-17.7612,18.179599999999997,0.0066406026000000035,1.71207495083,0.44299999999999995,78.2,1.0,0.0,0.0,0.0
-1.707,-36.166,0.522,-17.822,18.343999999999998,0.0,1.7489433555,0.44,78.0,1.0,0.0,0.0,0.0
-1.7406000000000001,-36.3138,0.554,-17.8799,18.433899999999998,0.0075896898099999995,1.70575713772,0.43799999999999994,78.0,1.0,0.0,0.0,0.0
-1.7742,-36.4616,0.586,-17.9378,18.523799999999998,0.015179379619999999,1.66257091994,0.436,78.0,1.0,0.0,0.0,0.0
-1.8078,-36.609399999999994,0.618,-17.9957,18.613699999999998,0.022769069429999997,1.61938470216,0.434,78.0,1.0,0.0,0.0,0.0
-1.8414000000000001,-36.7572,0.65,-18.0536,18.703599999999998,0.030358759239999998,1.57619848438,0.43200000000000005,78.0,1.0,0.0,0.0,0.0
-1.875,-36.905,0.6819999999999999,-18.1115,18.793499999999998,0.03794844905,1.5330122666000001,0.43,78.0,1.0,0.0,0.0,0.0
-1.9086,-37.0528,0.714,-18.1694,18.883399999999998,0.045538138859999994,1.48982604882,0.428,78.0,1.0,0.0,0.0,0.0
-1.9422000000000001,-37.200599999999994,0.746,-18.2273,18.9733,0.053127828669999995,1.44663983104,0.426,78.0,1.0,0.0,0.0,0.0
-1.9758000000000002,-37.3484,0.778,-18.2852,19.0632,0.060717518479999996,1.40345361326,0.424,78.0,1.0,0.0,0.0,0.0
-2.0094000000000003,-37.4962,0.8099999999999999,-18.3431,19.1531,0.06830720828999999,1.36026739548,0.42200000000000004,78.0,1.0,0.0,0.0,0.0
-2.043,-37.644,0.842,-18.401,19.243,0.0758968981,1.3170811777,0.42,78.0,1.0,0.0,0.0,0.0
-2.0414000000000003,-37.7128,0.7899999999999999,-18.4614,19.2514,0.06830720829,1.34350529487,0.42,77.5,1.0,0.0,0.0,0.0
-2.0398,-37.7816,0.738,-18.5218,19.2598,0.060717518479999996,1.36992941204,0.42,77.0,1.0,0.0,0.0,0.0
-2.0382000000000002,-37.8504,0.6859999999999999,-18.5822,19.2682,0.05312782867,1.39635352921,0.42,76.5,1.0,0.0,0.0,0.0
-2.0366,-37.9192,0.634,-18.642599999999998,19.2766,0.04553813886,1.42277764638,0.42,76.0,1.0,0.0,0.0,0.0
-2.035,-37.988,0.582,-18.703,19.285,0.03794844905,1.44920176355,0.42,75.5,1.0,0.0,0.0,0.0
-2.0334000000000003,-38.0568,0.53,-18.7634,19.293400000000002,0.030358759240000005,1.47562588072,0.42,75.0,1.0,0.0,0.0,0.0
-2.0318,-38.1256,0.478,-18.8238,19.3018,0.022769069430000004,1.50204999789,0.42,74.5,1.0,0.0,0.0,0.0
-2.0302000000000002,-38.1944,0.426,-18.8842,19.310200000000002,0.015179379620000003,1.5284741150599999,0.42,74.0,1.0,0.0,0.0,0.0
-2.0286,-38.2632,0.374,-18.944599999999998,19.3186,0.007589689810000008,1.55489823223,0.42,73.5,1.0,0.0,0.0,0.0
-2.027,-38.332,0.32199999999999995,-19.005,19.327,0.0,1.5813223494,0.42,73.0,1.0,0.0,0.0,0.0
-1.9942000000000002,-38.5103,0.1711,-19.1696,19.340700000000002,0.01675167762,1.64736282592,0.418,72.5,1.0,0.0,0.0,0.0
-1.9614,-38.6886,0.020199999999999996,-19.3342,19.354400000000002,0.03350335524,1.71340330244,0.41600000000000004,72.0,1.0,0.0,0.0,0.0
-1.9286,-38.8669,-0.13070000000000004,-19.4988,19.368100000000002,0.05025503285999999,1.77944377896,0.414,71.5,1.0,0.0,0.0,0.0
-1.8958000000000002,-39.0452,-0.2816,-19.6634,19.381800000000002,0.06700671048,1.84548425548,0.41200000000000003,71.0,1.0,0.0,0.0,0.0
-1.863,-39.2235,-0.43250000000000005,-19.828,19.395500000000002,0.0837583881,1.9115247320000002,0.41,70.5,1.0,0.0,0.0,0.0
-1.8302,-39.4018,-0.5834000000000001,-19.9926,19.409200000000002,0.10051006571999999,1.9775652085200002,0.408,70.0,1.0,0.0,0.0,0.0
-1.7974,-39.5801,-0.7343,-20.1572,19.422900000000002,0.11726174333999999,2.04360568504,0.406,69.5,1.0,0.0,0.0,0.0
