"SaO2sup","P_a","rocc","HHb_d","HbO2_d","CCO_d","HbT_d","Hbdiff_d","PCrPi_d","PCrEPP_d","PiEPP_d","PmeEPP_d","NTPEPP_d","PCrNTP_d","nadir_s","endhi_s","lin_s"
0.9784210526315789,43.17894736842105,0.0,0.50322,0.98366,0.24676,1.48688,0.48044,1.49973071372,0.32116562906,0.21445901142,0.40773895122,0.24729311844,1.2994503622,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.6005499999999999,0.96865,0.2653,1.5692,0.3681,1.48796173655,0.32107260545,0.2161057744,0.4071837069,0.24606965795,1.30556359815,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.69788,0.95364,0.28384,1.6515199999999999,0.25576,1.4761927593800002,0.32097958184,0.21775253738,0.40662846258,0.24484619746,1.3116768341,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.79521,0.93863,0.30238,1.7338399999999998,0.14342,1.4644237822100001,0.32088655823,0.21939930036,0.40607321826,0.24362273697,1.31779007005,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.89254,0.92362,0.32092,1.81616,0.031079999999999997,1.45265480504,0.32079353462,0.22104606334000002,0.40551797394,0.24239927647999998,1.323903306,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.9898699999999999,0.9086099999999999,0.33946,1.89848,-0.08125999999999989,1.44088582787,0.32070051101,0.22269282632,0.40496272961999996,0.24117581599,1.33001654195,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.0872,0.8936,0.358,1.9808,-0.1936,1.4291168507,0.3206074874,0.2243395893,0.4044074853,0.2399523555,1.3361297779,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.08404,0.8239399999999999,0.33805999999999997,1.9079799999999998,-0.2601,1.45910009393,0.32419297269,0.22252291185,0.41051104235999997,0.23994544413,1.35111506719,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.08088,0.75428,0.31811999999999996,1.83516,-0.3266,1.48908333716,0.32777845798,0.2207062344,0.41661459942,0.23993853276,1.36610035648,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.07772,0.68462,0.29818,1.76234,-0.3931,1.51906658039,0.33136394327,0.21888955695,0.42271815648,0.23993162139,1.38108564577,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.07456,0.61496,0.27824,1.68952,-0.4596,1.54904982362,0.33494942856,0.2170728795,0.42882171354,0.23992471002,1.39607093506,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.0714000000000001,0.5453,0.2583,1.6166999999999998,-0.5261,1.57903306685,0.33853491385,0.21525620205,0.43492527059999997,0.23991779865,1.41105622435,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.06824,0.47564,0.23836,1.54388,-0.5926,1.60901631008,0.34212039914000003,0.21343952459999999,0.44102882766,0.23991088728,1.42604151364,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.06508,0.40598,0.21842,1.47106,-0.6591,1.63899955331,0.34570588443,0.21162284715,0.44713238472,0.23990397591,1.44102680293,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.06192,0.33631999999999995,0.19848,1.39824,-0.7256,1.66898279654,0.34929136972,0.2098061697,0.45323594178,0.23989706454,1.45601209222,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.0587600000000001,0.26666,0.17854,1.3254199999999998,-0.7921,1.69896603977,0.35287685501,0.20798949225,0.45933949884,0.23989015317,1.47099738151,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,1.0556,0.19700000000000006,0.1586,1.2526,-0.8586,1.728949283,0.3564623403,0.2061728148,0.4654430559,0.2398832418,1.4859826708,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.92039,0.18136000000000002,0.15078,1.10175,-0.73902,1.69597476074,0.3544402902,0.20958646982999998,0.46279539135000003,0.23717286102000001,1.4954080590199998,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.78518,0.16572,0.14296,0.9509,-0.61944,1.66300023848,0.3524182401,0.21300012486,0.4601477268,0.23446248024,1.50483344724,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.64997,0.15008,0.13513999999999998,0.8000499999999999,-0.49986,1.63002571622,0.35039619,0.21641377989,0.45750006225,0.23175209946,1.51425883546,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.51476,0.13444,0.12732,0.6492,-0.38028000000000006,1.59705119396,0.3483741399,0.21982743492,0.4548523977,0.22904171868,1.52368422368,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.37955000000000005,0.1188,0.1195,0.49834999999999996,-0.26070000000000004,1.5640766717,0.3463520898,0.22324108995,0.45220473315,0.22633133789999998,1.5331096119,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.24434,0.10316,0.11168,0.3474999999999999,-0.14112000000000002,1.5311021494400001,0.34433003970000003,0.22665474498,0.4495570686,0.22362095712,1.54253500012,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,0.10912999999999995,0.08752,0.10386,0.19665,-0.021540000000000004,1.49812762718,0.34230798960000003,0.23006840001,0.44690940405,0.22091057634,1.55196038834,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.026080000000000103,0.07188,0.09604,0.04580000000000006,0.0980399999999999,1.46515310492,0.3402859395,0.23348205504,0.44426173950000003,0.21820019556,1.5613857765599999,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.16129000000000016,0.05624000000000001,0.08821999999999999,-0.10505000000000009,0.21761999999999992,1.43217858266,0.3382638894,0.23689571007,0.44161407495,0.21548981477999998,1.57081116478,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.2965,0.0406,0.0804,-0.2559,0.33719999999999994,1.3992040604,0.3362418393,0.2403093651,0.4389664104,0.212779434,1.580236553,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.29481,0.036559999999999995,0.07946,-0.25826000000000005,0.33146,1.45474763759,0.3393198778,0.23505540316,0.44336869882,0.21452672392,1.58161289995,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.29312,0.03251999999999999,0.07851999999999999,-0.26062,0.32572,1.51029121478,0.3423979163,0.22980144122,0.44777098724000003,0.21627401384,1.5829892469,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.29142999999999997,0.02848,0.07758,-0.26298,0.31998,1.56583479197,0.3454759548,0.22454747928,0.45217327566,0.21802130375999998,1.5843655938499999,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.28974,0.024439999999999996,0.07664,-0.26534,0.31424,1.62137836916,0.3485539933,0.21929351734,0.45657556408,0.21976859367999999,1.5857419408,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.28805000000000003,0.020399999999999998,0.07569999999999999,-0.26770000000000005,0.3085,1.67692194635,0.3516320318,0.2140395554,0.4609778525,0.2215158836,1.58711828775,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.28636,0.01636,0.07476,-0.27006,0.30276,1.7324655235400002,0.3547100703,0.20878559346,0.46538014092,0.22326317352,1.5884946347,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.28467,0.012319999999999998,0.07382,-0.27242,0.29702,1.78800910073,0.3577881088,0.20353163151999998,0.46978242934000003,0.22501046344,1.5898709816499998,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.28298,0.008279999999999996,0.07288,-0.27478,0.29128,1.84355267792,0.3608661473,0.19827766957999998,0.47418471776,0.22675775335999998,1.5912473286,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.28129000000000004,0.004240000000000001,0.07193999999999999,-0.27714000000000005,0.28554,1.8990962551100001,0.3639441858,0.19302370764,0.47858700618,0.22850504328,1.59262367555,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.2796,0.0001999999999999988,0.071,-0.2795,0.2798,1.9546398323,0.3670222243,0.1877697457,0.4829892946,0.2302523332,1.5940000225,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.28986,0.00361,0.07464,-0.28635,0.29347,1.96943104614,0.36661116284999995,0.18625330093999998,0.48399402572,0.23255286119,1.57789743405,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.30012,0.007019999999999999,0.07827999999999999,-0.2932,0.30713999999999997,1.9842222599800001,0.3662001014,0.18473685618,0.48499875684,0.23485338917999998,1.5617948456,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.31038,0.01043,0.08191999999999999,-0.30005000000000004,0.32081,1.99901347382,0.36578903995,0.18322041142,0.48600348796000004,0.23715391717,1.54569225715,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.32064,0.01384,0.08556,-0.3069,0.33448,2.01380468766,0.3653779785,0.18170396666,0.48700821908,0.23945444516,1.5295896687,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.33089999999999997,0.017249999999999998,0.0892,-0.31375,0.34814999999999996,2.0285959015,0.36496691704999995,0.18018752189999998,0.4880129502,0.24175497315,1.51348708025,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.34116,0.020659999999999998,0.09283999999999999,-0.3206,0.36182,2.04338711534,0.3645558556,0.17867107714,0.48901768132,0.24405550114,1.4973844918,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.35142,0.024069999999999998,0.09648,-0.32745,0.37549,2.05817832918,0.36414479415,0.17715463238,0.49002241244,0.24635602913,1.48128190335,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.36168,0.027479999999999997,0.10011999999999999,-0.3343,0.38915999999999995,2.07296954302,0.3637337327,0.17563818762,0.49102714356000005,0.24865655712,1.4651793149,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.37194,0.03089,0.10375999999999999,-0.34114999999999995,0.40282999999999997,2.08776075686,0.36332267124999995,0.17412174285999998,0.49203187468000004,0.25095708511,1.44907672645,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3822,0.0343,0.1074,-0.348,0.4165,2.1025519707,0.3629116098,0.1726052981,0.4930366058,0.2532576131,1.432974138,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.37424999999999997,0.05208,0.10131,-0.32225,0.42633,2.0550748483,0.36010517974,0.17591555523,0.48444987538,0.25407264688,1.41777049799,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3663,0.06986,0.09522,-0.2965,0.43616,2.0075977259,0.35729874967999997,0.17922581236,0.47586314496000004,0.25488768066,1.4025668579800001,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.35835,0.08764,0.08913,-0.27075,0.44599,1.9601206035,0.35449231962,0.18253606949,0.46727641454,0.25570271444000003,1.38736321797,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3504,0.10542,0.08304,-0.245,0.45582,1.9126434811,0.35168588955999996,0.18584632662,0.45868968412,0.25651774822,1.37215957796,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.34245000000000003,0.1232,0.07695,-0.21925,0.46565,1.8651663587,0.3488794595,0.18915658375,0.4501029537,0.257332782,1.35695593795,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3345,0.14098,0.07086,-0.1935,0.47548,1.8176892363000001,0.34607302944,0.19246684088,0.44151622328,0.25814781578,1.34175229794,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.32655,0.15876,0.06477,-0.16775,0.48531,1.7702121139,0.34326659938,0.19577709800999998,0.43292949286,0.25896284956000004,1.32654865793,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3186,0.17654,0.05868,-0.14200000000000002,0.49514,1.7227349915,0.34046016932,0.19908735514,0.42434276243999997,0.25977788334,1.31134501792,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.31065000000000004,0.19432,0.052590000000000005,-0.11625000000000002,0.50497,1.6752578691,0.33765373926,0.20239761227,0.41575603202,0.26059291712000004,1.29614137791,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3027,0.2121,0.04650000000000001,-0.09050000000000002,0.5148,1.6277807467,0.3348473092,0.2057078694,0.4071693016,0.2614079509,1.2809377379,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.30708,0.23246,0.04836,-0.07453,0.53954,1.5831052569700002,0.33259131116,0.21157912257,0.40486413751,0.25999044483,1.27915698363,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.31146,0.25282,0.05022,-0.058559999999999994,0.56428,1.53842976724,0.33033531312,0.21745037573999998,0.40255897341999997,0.25857293876000004,1.27737622936,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.31584,0.27318,0.05208,-0.042589999999999996,0.58902,1.4937542775100001,0.32807931508,0.22332162891,0.40025380933,0.25715543269,1.27559547509,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.32022,0.29354,0.05394,-0.02661999999999999,0.61376,1.44907878778,0.32582331704,0.22919288208,0.39794864523999995,0.25573792662,1.27381472082,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3246,0.3139,0.0558,-0.010649999999999993,0.6385,1.40440329805,0.323567319,0.23506413525,0.39564348115,0.25432042055000004,1.27203396655,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.32898,0.33426,0.05766,0.005320000000000005,0.66324,1.3597278083200002,0.32131132096,0.24093538841999998,0.39333831706,0.25290291448,1.27025321228,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.33336,0.35462000000000005,0.05952,0.021290000000000003,0.68798,1.31505231859,0.31905532292,0.24680664159,0.39103315296999996,0.25148540841,1.26847245801,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.33774,0.37498,0.061380000000000004,0.037260000000000015,0.71272,1.2703768288600001,0.31679932488,0.25267789475999997,0.38872798888,0.25006790234,1.26669170374,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.34212,0.39534,0.06324,0.05323,0.73746,1.22570133913,0.31454332683999997,0.25854914793,0.38642282478999995,0.24865039627,1.26491094947,0.0,0.0,0.0
0.9784210526315789,43.17894736842105,0.0,-0.3465,0.4157,0.0651,0.06920000000000001,0.7622,1.1810258494,0.3122873288,0.2644204011,0.3841176607,0.2472328902,1.2631301952,0.0,0.0,0.0
0.978578947368421,42.66105263157895,0.0,-0.35597999999999996,0.42865000000000003,0.07657,0.07267,0.7846299999999999,1.1790803842500002,0.31382070509,0.26618335542,0.38541584564,0.24257943688,1.30005772068,0.0,0.0,0.0
0.9787368421052631,42.14315789473684,0.0,-0.36546,0.4416,0.08804000000000001,0.07614,0.80706,1.1771349191,0.31535408138,0.26794630974,0.38671403058,0.23792598356,1.33698524616,0.0,0.0,0.0
0.9788947368421052,41.625263157894736,0.0,-0.37494,0.45455,0.09951,0.07961,0.8294900000000001,1.17518945395,0.31688745767,0.26970926406,0.38801221552,0.23327253024,1.3739127716400001,0.0,0.0,0.0
0.9790526315789473,41.10736842105263,0.0,-0.38442,0.4675,0.11098,0.08308,0.85192,1.1732439888000001,0.31842083396,0.27147221838,0.38931040046,0.22861907692,1.41084029712,0.0,0.0,0.0
0.9792105263157894,40.589473684210525,0.0,-0.39390000000000003,0.48045000000000004,0.12245,0.08655,0.87435,1.17129852365,0.31995421025,0.2732351727,0.3906085854,0.2239656236,1.4477678226,0.0,0.0,0.0
0.9793684210526316,40.07157894736842,0.0,-0.40338,0.4934,0.13391999999999998,0.09002,0.89678,1.1693530585,0.32148758654,0.27499812702,0.39190677034,0.21931217028,1.48469534808,0.0,0.0,0.0
0.9795263157894737,39.55368421052631,0.0,-0.41286,0.50635,0.14539,0.09349,0.9192100000000001,1.16740759335,0.32302096283,0.27676108134,0.39320495528,0.21465871696,1.5216228735600001,0.0,0.0,0.0
0.9796842105263157,39.03578947368421,0.0,-0.42234000000000005,0.5193,0.15686,0.09696,0.94164,1.1654621282000002,0.32455433912,0.27852403566,0.39450314022,0.21000526364,1.55855039904,0.0,0.0,0.0
0.9798421052631578,38.5178947368421,0.0,-0.43182000000000004,0.53225,0.16832999999999998,0.10043,0.96407,1.16351666305,0.32608771541,0.28028698998,0.39580132516,0.20535181032,1.59547792452,0.0,0.0,0.0
0.98,38.0,0.0,-0.4413,0.5452,0.1798,0.1039,0.9865,1.1615711979,0.3276210917,0.2820499443,0.3970995101,0.200698357,1.63240545,0.0,0.0,0.0
0.972,38.5,0.1,0.09288999999999992,-0.09836999999999996,0.14350999999999997,-0.0054700000000000165,-0.19125999999999987,1.16606751623,0.32521241905,0.27900248951,0.40078963279,0.20304629556999998,1.6045638797400001,0.0,0.0,0.0
0.964,39.0,0.2,0.6270799999999999,-0.7419399999999999,0.10721999999999998,-0.11484000000000004,-1.36902,1.17056383456,0.3228037464,0.27595503472,0.40447975548,0.20539423414,1.57672230948,0.0,0.0,0.0
0.956,39.5,0.3,1.1612699999999998,-1.38551,0.07092999999999998,-0.22421000000000008,-2.5467799999999996,1.17506015289,0.32039507375,0.27290757993000003,0.40816987817,0.20774217271,1.54888073922,0.0,0.0,0.0
0.948,40.0,0.4,1.6954599999999997,-2.02908,0.034639999999999976,-0.3335800000000001,-3.7245399999999997,1.17955647122,0.3179864011,0.26986012514,0.41186000086,0.21009011128,1.52103916896,0.0,0.0,0.0
0.94,40.5,0.5,2.22965,-2.6726500000000004,-0.0016500000000000126,-0.44295000000000007,-4.902299999999999,1.18405278955,0.31557772845,0.26681267035,0.41555012355,0.21243804984999998,1.4931975987000001,0.0,0.0,0.0
0.932,41.0,0.6,2.7638399999999996,-3.3162200000000004,-0.03794000000000003,-0.5523200000000001,-6.080059999999999,1.1885491078800001,0.3131690558,0.26376521556,0.41924024624,0.21478598842,1.46535602844,0.0,0.0,0.0
0.924,41.5,0.7,3.29803,-3.9597900000000004,-0.07423000000000005,-0.6616900000000001,-7.25782,1.19304542621,0.31076038315,0.26071776077,0.42293036893,0.21713392699,1.43751445818,0.0,0.0,0.0
0.916,42.0,0.8,3.8322199999999995,-4.6033599999999995,-0.11052000000000003,-0.7710600000000002,-8.43558,1.19754174454,0.3083517105,0.25767030598,0.42662049162000004,0.21948186556,1.40967288792,0.0,0.0,0.0
0.908,42.5,0.9,4.36641,-5.24693,-0.14681000000000002,-0.8804300000000002,-9.613339999999999,1.20203806287,0.30594303785,0.25462285119,0.43031061431,0.22182980412999997,1.3818313176600001,0.0,0.0,0.0
0.9,43.0,1.0,4.9006,-5.8905,-0.1831,-0.9898000000000001,-10.7911,1.2065343812,0.3035343652,0.2515753964,0.434000737,0.2241777427,1.3539897474,0.0,0.0,0.0
0.883,43.5,1.0,5.62467,-6.57414,-0.22166000000000002,-0.94938,-12.1988,1.1821455855,0.30040335191,0.25469659186,0.43198320328,0.22517911871,1.33483078524,0.0,0.0,0.0
0.866,44.0,1.0,6.348739999999999,-7.25778,-0.26022,-0.90896,-13.6065,1.1577567898,0.29727233861999997,0.25781778732,0.42996566956000004,0.22618049471999999,1.31567182308,0.0,0.0,0.0
0.849,44.5,1.0,7.07281,-7.941420000000001,-0.29878,-0.86854,-15.014199999999999,1.1333679940999999,0.29414132533,0.26093898278,0.42794813584,0.22718187072999999,1.29651286092,0.0,0.0,0.0
0.832,45.0,1.0,7.79688,-8.625060000000001,-0.33734,-0.82812,-16.4219,1.1089791984,0.29101031204,0.26406017824,0.42593060212,0.22818324673999998,1.27735389876,0.0,0.0,0.0
0.815,45.5,1.0,8.52095,-9.3087,-0.3759,-0.7877000000000001,-17.8296,1.0845904027,0.28787929874999996,0.2671813737,0.4239130684,0.22918462275,1.2581949366,0.0,0.0,0.0
0.798,46.0,1.0,9.24502,-9.99234,-0.41445999999999994,-0.7472799999999999,-19.237299999999998,1.060201607,0.28474828546,0.27030256916,0.42189553468,0.23018599876,1.2390359744400001,0.0,0.0,0.0
0.781,46.5,1.0,9.96909,-10.67598,-0.45302,-0.70686,-20.645,1.0358128113,0.28161727217,0.27342376462,0.41987800096,0.23118737477,1.21987701228,0.0,0.0,0.0
0.764,47.0,1.0,10.693159999999999,-11.35962,-0.49158,-0.66644,-22.052699999999998,1.0114240156,0.27848625888,0.27654496008,0.41786046724,0.23218875078,1.20071805012,0.0,0.0,0.0
0.747,47.5,1.0,11.41723,-12.04326,-0.53014,-0.62602,-23.4604,0.9870352199,0.27535524558999996,0.27966615554,0.41584293352,0.23319012679,1.1815590879600002,0.0,0.0,0.0
0.73,48.0,1.0,12.1413,-12.7269,-0.5687,-0.5856,-24.8681,0.9626464242,0.2722242323,0.282787351,0.4138253998,0.2341915028,1.1624001258,0.0,0.0,0.0
0.721,47.9,1.0,12.67915,-13.11135,-0.60358,-0.43220000000000003,-25.790409999999998,0.9542106582200001,0.27150621675,0.28468594339000003,0.41565259285,0.23479773885,1.15647845445,0.0,0.0,0.0
0.712,47.8,1.0,13.216999999999999,-13.495800000000001,-0.63846,-0.2788,-26.712719999999997,0.94577489224,0.27078820119999997,0.28658453578000004,0.4174797859,0.2354039749,1.1505567831,0.0,0.0,0.0
0.703,47.7,1.0,13.75485,-13.88025,-0.67334,-0.12539999999999996,-27.63503,0.93733912626,0.27007018564999996,0.28848312817,0.41930697895,0.23601021095000002,1.14463511175,0.0,0.0,0.0
0.694,47.6,1.0,14.2927,-14.264700000000001,-0.70822,0.028000000000000025,-28.55734,0.92890336028,0.26935217009999995,0.29038172056,0.42113417200000003,0.236616447,1.1387134404,0.0,0.0,0.0
0.685,47.5,1.0,14.830549999999999,-14.64915,-0.7431,0.1814,-29.47965,0.9204675943,0.26863415454999995,0.29228031295,0.42296136505000004,0.23722268305,1.13279176905,0.0,0.0,0.0
0.676,47.4,1.0,15.3684,-15.0336,-0.77798,0.3348000000000001,-30.40196,0.9120318283200001,0.267916139,0.29417890534,0.4247885581,0.2378289191,1.1268700977,0.0,0.0,0.0
