"CCO_d","Hbdiff_d","HbT_d","HbO2_d","HHb_d","LacNaa_d","NaaCr_d","SaO2sup","P_a","rocc","nadir_s","endhi_s","lin_s"
-0.3094,0.3447999999999999,0.6734,0.5090999999999999,0.1643000000000001,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.296,0.4099999999999999,0.518,0.46399999999999997,0.05400000000000005,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.29069999999999996,0.4522,0.515,0.4836,0.03140000000000002,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.2854,0.49439999999999995,0.512,0.5032,0.008800000000000016,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.2801,0.5366,0.509,0.5227999999999999,-0.013799999999999979,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.2748,0.5788,0.506,0.5424,-0.03639999999999999,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.26949999999999996,0.621,0.503,0.5619999999999999,-0.05899999999999998,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.2642,0.6632,0.5,0.5815999999999999,-0.08159999999999998,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.2589,0.7054,0.497,0.6012,-0.10419999999999999,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.2536,0.7476,0.494,0.6207999999999999,-0.1268,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.2483,0.7898,0.491,0.6404,-0.14939999999999998,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.243,0.832,0.488,0.6599999999999999,-0.172,nan,nan,0.99,55.0,0.0,0.0,0.0,0.0
-0.1729,0.7666999999999999,0.3275,0.5470999999999999,-0.2196,nan,nan,0.9890000000000001,55.0,0.0,0.0,0.0,0.0
-0.1028,0.7014,0.16699999999999998,0.4341999999999999,-0.2672,nan,nan,0.988,55.0,0.0,0.0,0.0,0.0
-0.03269999999999998,0.6361,0.006500000000000006,0.3212999999999999,-0.31479999999999997,nan,nan,0.987,55.0,0.0,0.0,0.0,0.0
0.03739999999999999,0.5708,-0.15400000000000003,0.20839999999999992,-0.3624,nan,nan,0.986,55.0,0.0,0.0,0.0,0.0
0.10750000000000004,0.5055,-0.3145,0.09549999999999992,-0.41000000000000003,nan,nan,0.985,55.0,0.0,0.0,0.0,0.0
0.17760000000000004,0.4402,-0.475,-0.017400000000000082,-0.4576,nan,nan,0.9840000000000001,55.0,0.0,0.0,0.0,0.0
0.24770000000000003,0.37489999999999996,-0.6355,-0.13030000000000008,-0.5052000000000001,nan,nan,0.983,55.0,0.0,0.0,0.0,0.0
0.31779999999999997,0.3096,-0.796,-0.24320000000000008,-0.5528,nan,nan,0.982,55.0,0.0,0.0,0.0,0.0
0.3879,0.24429999999999996,-0.9564999999999999,-0.3561000000000001,-0.6004,nan,nan,0.981,55.0,0.0,0.0,0.0,0.0
0.4580000000000001,0.17899999999999994,-1.117,-0.4690000000000001,-0.648,nan,nan,0.98,55.0,0.0,0.0,0.0,0.0
0.378,0.2152,-0.9432,-0.364,-0.5792,nan,nan,0.981,54.8,0.0,0.0,0.0,0.0
0.29800000000000004,0.2514,-0.7694000000000001,-0.259,-0.5104000000000001,nan,nan,0.982,54.6,0.0,0.0,0.0,0.0
0.218,0.2876,-0.5956,-0.15400000000000003,-0.44160000000000005,nan,nan,0.983,54.4,0.0,0.0,0.0,0.0
0.138,0.3238,-0.42180000000000006,-0.049000000000000044,-0.3728000000000001,nan,nan,0.9840000000000001,54.2,0.0,0.0,0.0,0.0
0.057999999999999996,0.36,-0.248,0.05599999999999994,-0.30400000000000005,nan,nan,0.985,54.0,0.0,0.0,0.0,0.0
-0.02200000000000002,0.3962,-0.07420000000000004,0.16099999999999992,-0.23520000000000008,nan,nan,0.986,53.8,0.0,0.0,0.0,0.0
-0.10200000000000004,0.4324,0.09959999999999991,0.2659999999999999,-0.1664000000000001,nan,nan,0.987,53.6,0.0,0.0,0.0,0.0
-0.182,0.4686,0.27339999999999987,0.3709999999999999,-0.09760000000000013,nan,nan,0.988,53.4,0.0,0.0,0.0,0.0
-0.26200000000000007,0.5048,0.4471999999999998,0.476,-0.02880000000000016,nan,nan,0.9890000000000001,53.2,0.0,0.0,0.0,0.0
-0.342,0.541,0.621,0.5809999999999998,0.039999999999999925,nan,nan,0.99,53.0,0.0,0.0,0.0,0.0
-0.3347,0.42290000000000005,0.5819,0.5024,0.07949999999999999,nan,nan,0.979095238095238,53.10952380952381,0.10000000000000142,0.0,0.0,0.0
-0.3274,0.3048,0.5428,0.42379999999999995,0.11899999999999998,nan,nan,0.9681904761904763,53.21904761904762,0.20000000000000107,0.0,0.0,0.0
-0.32010000000000005,0.18670000000000003,0.5037,0.34519999999999995,0.15849999999999997,nan,nan,0.9572857142857143,53.32857142857143,0.3000000000000007,0.0,0.0,0.0
-0.3128,0.0686,0.4646,0.26659999999999995,0.19799999999999998,nan,nan,0.9463809523809523,53.43809523809524,0.40000000000000036,0.0,0.0,0.0
-0.3055,-0.04949999999999999,0.4255,0.18799999999999994,0.2375,nan,nan,0.9354761904761905,53.547619047619044,0.5,0.0,0.0,0.0
-0.2982,-0.16759999999999997,0.38639999999999997,0.10939999999999994,0.27699999999999997,nan,nan,0.9245714285714286,53.65714285714286,0.6000000000000014,0.0,0.0,0.0
-0.29090000000000005,-0.28569999999999995,0.3473,0.03079999999999994,0.3165,nan,nan,0.9136666666666666,53.766666666666666,0.7000000000000011,0.0,0.0,0.0
-0.2836,-0.40380000000000005,0.3082,-0.047800000000000065,0.356,nan,nan,0.9027619047619048,53.87619047619047,0.8000000000000007,0.0,0.0,0.0
-0.2763,-0.5218999999999999,0.26909999999999995,-0.12640000000000007,0.39549999999999996,nan,nan,0.8918571428571428,53.98571428571429,0.9000000000000004,0.0,0.0,0.0
-0.269,-0.64,0.22999999999999998,-0.20500000000000007,0.435,nan,nan,0.8809523809523809,54.095238095238095,1.0,0.0,0.0,0.0
-0.29760000000000003,-1.4148999999999998,0.38470000000000004,-0.5150999999999999,0.8997999999999999,nan,nan,0.8700476190476191,54.2047619047619,1.0,0.0,0.0,0.0
-0.32620000000000005,-2.1898,0.5394,-0.8251999999999999,1.3645999999999998,nan,nan,0.8591428571428571,54.31428571428571,1.0,0.0,0.0,0.0
-0.3548,-2.9647,0.6940999999999999,-1.1352999999999998,1.8294,nan,nan,0.8482380952380951,54.423809523809524,1.0,0.0,0.0,0.0
-0.3834,-3.7396,0.8488,-1.4453999999999998,2.2941999999999996,nan,nan,0.8373333333333334,54.53333333333333,1.0,0.0,0.0,0.0
-0.41200000000000003,-4.514499999999999,1.0035,-1.7554999999999998,2.759,nan,nan,0.8264285714285714,54.64285714285714,1.0,0.0,0.0,0.0
-0.44060000000000005,-5.2894,1.1582,-2.0655999999999994,3.2237999999999998,nan,nan,0.8155238095238094,54.75238095238095,1.0,0.0,0.0,0.0
-0.46920000000000006,-6.064299999999999,1.3129,-2.3756999999999997,3.6885999999999997,nan,nan,0.8046190476190475,54.86190476190476,1.0,0.0,0.0,0.0
-0.4978,-6.839199999999999,1.4676,-2.6857999999999995,4.1533999999999995,nan,nan,0.7937142857142857,54.97142857142857,1.0,0.0,0.0,0.0
-0.5264,-7.614099999999999,1.6222999999999999,-2.9959,4.618199999999999,nan,nan,0.7828095238095237,55.080952380952375,1.0,0.0,0.0,0.0
-0.555,-8.389,1.777,-3.3059999999999996,5.082999999999999,nan,nan,0.7719047619047618,55.19047619047619,1.0,0.0,0.0,0.0
-0.6155,-10.345799999999999,2.1132,-4.1163,6.2295,nan,nan,0.7609999999999999,55.3,1.0,0.0,0.0,0.0
-0.676,-12.302599999999998,2.4494,-4.9266000000000005,7.3759999999999994,nan,nan,0.752,55.6,1.0,0.0,0.0,0.0
-0.7365,-14.2594,2.7856,-5.7369,8.5225,nan,nan,0.743,55.9,1.0,0.0,0.0,0.0
-0.7969999999999999,-16.2162,3.1218000000000004,-6.5472,9.669,nan,nan,0.7340000000000001,56.2,1.0,0.0,0.0,0.0
-0.8574999999999999,-18.173000000000002,3.458,-7.3575,10.8155,nan,nan,0.725,56.5,1.0,0.0,0.0,0.0
-0.9179999999999999,-20.1298,3.7942,-8.167800000000002,11.962,nan,nan,0.716,56.8,1.0,0.0,0.0,0.0
-0.9784999999999999,-22.086599999999997,4.1304,-8.978100000000001,13.108500000000003,nan,nan,0.7070000000000001,57.1,1.0,0.0,0.0,0.0
-1.039,-24.0434,4.466600000000001,-9.788400000000001,14.255000000000003,nan,nan,0.698,57.4,1.0,0.0,0.0,0.0
-1.0995,-26.0002,4.8028,-10.598700000000001,15.401500000000002,nan,nan,0.6890000000000001,57.7,1.0,0.0,0.0,0.0
-1.16,-27.957,5.139,-11.409,16.548000000000002,nan,nan,0.68,58.0,1.0,0.0,0.0,0.0
-1.2078,-28.9922,5.417400000000001,-11.7874,17.204800000000002,nan,nan,0.672,57.9,1.0,0.0,0.0,0.0
-1.2555999999999998,-30.0274,5.6958,-12.1658,17.861600000000003,nan,nan,0.664,57.8,1.0,0.0,0.0,0.0
-1.3034,-31.0626,5.9742,-12.5442,18.5184,nan,nan,0.6559999999999999,57.7,1.0,0.0,0.0,0.0
-1.3512,-32.0978,6.2526,-12.9226,19.1752,nan,nan,0.648,57.6,1.0,0.0,0.0,0.0
-1.399,-33.132999999999996,6.531000000000001,-13.300999999999998,19.832,nan,nan,0.64,57.5,1.0,0.0,0.0,0.0
-1.4467999999999999,-34.1682,6.8094,-13.6794,20.4888,nan,nan,0.632,57.4,1.0,0.0,0.0,0.0
-1.4946,-35.2034,7.0878,-14.057799999999999,21.1456,nan,nan,0.624,57.3,1.0,0.0,0.0,0.0
-1.5424,-36.2386,7.3662,-14.4362,21.8024,nan,nan,0.616,57.2,1.0,0.0,0.0,0.0
-1.5901999999999998,-37.273799999999994,7.6446000000000005,-14.814599999999999,22.4592,nan,nan,0.608,57.1,1.0,0.0,0.0,0.0
-1.638,-38.309,7.923,-15.192999999999998,23.116,nan,nan,0.6,57.0,1.0,0.0,0.0,0.0
-1.6748999999999998,-38.9678,8.082,-15.442899999999998,23.5249,nan,nan,0.595,57.0,1.0,0.0,0.0,0.0
-1.7118,-39.626599999999996,8.241,-15.692799999999998,23.933799999999998,nan,nan,0.59,57.0,1.0,0.0,0.0,0.0
-1.7487,-40.285399999999996,8.4,-15.942699999999999,24.3427,nan,nan,0.585,57.0,1.0,0.0,0.0,0.0
-1.7856,-40.944199999999995,8.559,-16.1926,24.7516,nan,nan,0.58,57.0,1.0,0.0,0.0,0.0
-1.8225,-41.602999999999994,8.718,-16.4425,25.1605,nan,nan,0.575,57.0,1.0,0.0,0.0,0.0
-1.8594,-42.2618,8.877,-16.6924,25.569399999999998,nan,nan,0.57,57.0,1.0,0.0,0.0,0.0
-1.8963,-42.9206,9.036,-16.9423,25.978299999999997,nan,nan,0.565,57.0,1.0,0.0,0.0,0.0
-1.9332,-43.5794,9.195,-17.1922,26.3872,nan,nan,0.56,57.0,1.0,0.0,0.0,0.0
-1.9701,-44.2382,9.354,-17.4421,26.7961,nan,nan,0.555,57.0,1.0,0.0,0.0,0.0
-2.007,-44.897,9.513,-17.692,27.205,nan,nan,0.55,57.0,1.0,0.0,0.0,0.0
-2.0417,-45.3131,9.675699999999999,-17.8187,27.4944,nan,nan,0.541,56.8,1.0,0.0,0.0,0.0
-2.0764,-45.7292,9.8384,-17.9454,27.7838,nan,nan,0.532,56.6,1.0,0.0,0.0,0.0
-2.1111,-46.1453,10.001100000000001,-18.0721,28.0732,nan,nan,0.523,56.4,1.0,0.0,0.0,0.0
-2.1458,-46.5614,10.1638,-18.1988,28.3626,nan,nan,0.514,56.2,1.0,0.0,0.0,0.0
-2.1805000000000003,-46.9775,10.3265,-18.325499999999998,28.652,nan,nan,0.505,56.0,1.0,0.0,0.0,0.0
-2.2152000000000003,-47.3936,10.4892,-18.4522,28.941399999999998,nan,nan,0.496,55.8,1.0,0.0,0.0,0.0
-2.2499000000000002,-47.8097,10.651900000000001,-18.5789,29.2308,nan,nan,0.48700000000000004,55.6,1.0,0.0,0.0,0.0
-2.2846,-48.2258,10.8146,-18.7056,29.5202,nan,nan,0.478,55.4,1.0,0.0,0.0,0.0
-2.3193,-48.6419,10.9773,-18.8323,29.8096,nan,nan,0.469,55.2,1.0,0.0,0.0,0.0
-2.354,-49.058,11.14,-18.959,30.099,nan,nan,0.46,55.0,1.0,0.0,0.0,0.0
-2.386,-49.5463,11.2645,-19.1409,30.4054,nan,nan,0.45899999999999996,55.5,1.0,0.0,0.0,0.0
-2.418,-50.0346,11.389000000000001,-19.3228,30.7118,nan,nan,0.45799999999999996,56.0,1.0,0.0,0.0,0.0
-2.45,-50.5229,11.5135,-19.5047,31.0182,nan,nan,0.457,56.5,1.0,0.0,0.0,0.0
-2.482,-51.0112,11.638,-19.686600000000002,31.3246,nan,nan,0.456,57.0,1.0,0.0,0.0,0.0
-2.5140000000000002,-51.4995,11.7625,-19.8685,31.631,nan,nan,0.455,57.5,1.0,0.0,0.0,0.0
-2.546,-51.9878,11.887,-20.0504,31.937400000000004,nan,nan,0.45399999999999996,58.0,1.0,0.0,0.0,0.0
-2.578,-52.4761,12.0115,-20.232300000000002,32.2438,nan,nan,0.45299999999999996,58.5,1.0,0.0,0.0,0.0
-2.61,-52.964400000000005,12.136,-20.4142,32.550200000000004,nan,nan,0.452,59.0,1.0,0.0,0.0,0.0
-2.642,-53.4527,12.2605,-20.596100000000003,32.8566,nan,nan,0.451,59.5,1.0,0.0,0.0,0.0
-2.674,-53.941,12.385,-20.778000000000002,33.163000000000004,nan,nan,0.45,60.0,1.0,0.0,0.0,0.0
-2.6968,-54.1648,12.4628,-20.851000000000003,33.3138,nan,nan,0.444,59.4,1.0,0.0,0.0,0.0
-2.7196,-54.388600000000004,12.5406,-20.924000000000003,33.464600000000004,nan,nan,0.43799999999999994,58.8,1.0,0.0,0.0,0.0
-2.7424,-54.6124,12.6184,-20.997000000000003,33.6154,nan,nan,0.43200000000000005,58.2,1.0,0.0,0.0,0.0
-2.7652,-54.836200000000005,12.6962,-21.070000000000004,33.766200000000005,nan,nan,0.426,57.6,1.0,0.0,0.0,0.0
-2.7880000000000003,-55.06,12.774000000000001,-21.143,33.917,nan,nan,0.42,57.0,1.0,0.0,0.0,0.0
-2.8108,-55.2838,12.8518,-21.216,34.0678,nan,nan,0.414,56.4,1.0,0.0,0.0,0.0
-2.8336,-55.507600000000004,12.9296,-21.289,34.2186,nan,nan,0.408,55.8,1.0,0.0,0.0,0.0
-2.8564000000000003,-55.7314,13.0074,-21.362000000000002,34.3694,nan,nan,0.402,55.2,1.0,0.0,0.0,0.0
-2.8792,-55.955200000000005,13.0852,-21.435000000000002,34.5202,nan,nan,0.396,54.6,1.0,0.0,0.0,0.0
-2.902,-56.179,13.163,-21.508000000000003,34.671,nan,nan,0.39,54.0,1.0,0.0,0.0,0.0
-2.9299,-56.3339,13.1623,-21.585800000000003,34.7481,nan,nan,0.391,54.0,1.0,0.0,0.0,0.0
-2.9578,-56.488800000000005,13.1616,-21.663600000000002,34.8252,nan,nan,0.392,54.0,1.0,0.0,0.0,0.0
-2.9857,-56.6437,13.1609,-21.741400000000002,34.9023,nan,nan,0.39299999999999996,54.0,1.0,0.0,0.0,0.0
-3.0136000000000003,-56.7986,13.1602,-21.819200000000002,34.9794,nan,nan,0.39399999999999996,54.0,1.0,0.0,0.0,0.0
-3.0415,-56.953500000000005,13.159500000000001,-21.897000000000002,35.0565,nan,nan,0.395,54.0,1.0,0.0,0.0,0.0
-3.0694,-57.1084,13.158800000000001,-21.974800000000002,35.1336,nan,nan,0.396,54.0,1.0,0.0,0.0,0.0
-3.0973,-57.2633,13.158100000000001,-22.0526,35.2107,nan,nan,0.397,54.0,1.0,0.0,0.0,0.0
-3.1252,-57.4182,13.1574,-22.1304,35.2878,nan,nan,0.39799999999999996,54.0,1.0,0.0,0.0,0.0
-3.1531000000000002,-57.573100000000004,13.1567,-22.2082,35.3649,nan,nan,0.39899999999999997,54.0,1.0,0.0,0.0,0.0
-3.181,-57.728,13.156,-22.286,35.442,nan,nan,0.4,54.0,1.0,0.0,0.0,0.0
-3.1958,-57.6853,13.0921,-22.2966,35.3887,nan,nan,0.402,53.5,1.0,0.0,0.0,0.0
-3.2106,-57.6426,13.0282,-22.3072,35.3354,nan,nan,0.40399999999999997,53.0,1.0,0.0,0.0,0.0
-3.2254,-57.599900000000005,12.9643,-22.317800000000002,35.2821,nan,nan,0.406,52.5,1.0,0.0,0.0,0.0
-3.2402,-57.5572,12.9004,-22.328400000000002,35.2288,nan,nan,0.408,52.0,1.0,0.0,0.0,0.0
-3.255,-57.5145,12.836500000000001,-22.339000000000002,35.1755,nan,nan,0.41,51.5,1.0,0.0,0.0,0.0
-3.2698,-57.4718,12.7726,-22.349600000000002,35.1222,nan,nan,0.41200000000000003,51.0,1.0,0.0,0.0,0.0
-3.2846,-57.429100000000005,12.7087,-22.360200000000003,35.0689,nan,nan,0.414,50.5,1.0,0.0,0.0,0.0
-3.2994000000000003,-57.3864,12.6448,-22.370800000000003,35.0156,nan,nan,0.41600000000000004,50.0,1.0,0.0,0.0,0.0
-3.3142,-57.3437,12.5809,-22.381400000000003,34.9623,nan,nan,0.418,49.5,1.0,0.0,0.0,0.0
-3.329,-57.301,12.517,-22.392000000000003,34.909,nan,nan,0.42,49.0,1.0,0.0,0.0,0.0
-3.3352000000000004,-57.2745,12.357099999999999,-22.458700000000004,34.815799999999996,nan,nan,0.42,48.6,1.0,0.0,0.0,0.0
-3.3414,-57.248000000000005,12.197199999999999,-22.5254,34.7226,nan,nan,0.42,48.2,1.0,0.0,0.0,0.0
-3.3476,-57.2215,12.0373,-22.592100000000002,34.629400000000004,nan,nan,0.42,47.8,1.0,0.0,0.0,0.0
-3.3538,-57.195,11.8774,-22.658800000000003,34.5362,nan,nan,0.42,47.4,1.0,0.0,0.0,0.0
-3.3600000000000003,-57.1685,11.7175,-22.725500000000004,34.443,nan,nan,0.42,47.0,1.0,0.0,0.0,0.0
-3.3662,-57.142,11.557599999999999,-22.7922,34.3498,nan,nan,0.42,46.6,1.0,0.0,0.0,0.0
-3.3724,-57.115500000000004,11.397699999999999,-22.858900000000002,34.256600000000006,nan,nan,0.42,46.2,1.0,0.0,0.0,0.0
-3.3786,-57.089,11.2378,-22.925600000000003,34.1634,nan,nan,0.42,45.8,1.0,0.0,0.0,0.0
-3.3848000000000003,-57.0625,11.0779,-22.9923,34.0702,nan,nan,0.42,45.4,1.0,0.0,0.0,0.0
-3.391,-57.036,10.918,-23.059,33.977000000000004,nan,nan,0.42,45.0,1.0,0.0,0.0,0.0
-3.4014,-57.0488,10.7538,-23.1475,33.901300000000006,nan,nan,0.419,44.6,1.0,0.0,0.0,0.0
-3.4118,-57.0616,10.589599999999999,-23.236,33.8256,nan,nan,0.418,44.2,1.0,0.0,0.0,0.0
-3.4222,-57.074400000000004,10.4254,-23.3245,33.749900000000004,nan,nan,0.41700000000000004,43.8,1.0,0.0,0.0,0.0
-3.4326,-57.0872,10.261199999999999,-23.413,33.6742,nan,nan,0.41600000000000004,43.4,1.0,0.0,0.0,0.0
