"HHb_d","HbO2_d","CCO_d","HbT_d","Hbdiff_d","SaO2sup","P_a","rocc","PCrPi_d","PCrEPP_d","PiEPP_d","PmeEPP_d","NTPEPP_d","PCrNTP_d","nadir_s","endhi_s","lin_s"
6.679830000000001,-10.75466,-2.51681,-4.07483,-17.43448,0.9279999999999998,47.7,0.0,0.19805706791,0.13488329778,0.6821606712,0.1947726479,0.09525013974,1.4155323075900001,1.0,0.0,0.7416666666666667
6.5509,-10.6275,-2.4975,-4.0766,-17.1784,0.9399999999999998,48.0,0.0,0.2027538956,0.1372389875,0.6768747261,0.1926761653,0.0955337547,1.4365497085,1.0,0.0,0.75
6.34637,-10.40573,-2.4729200000000002,-4.05936,-16.7521,0.9419999999999998,48.2,0.0,0.20709061664,0.13976226885999998,0.6752002028499999,0.20462406485,0.09654671708,1.44665832475,1.0,0.0,0.7583333333333333
6.14184,-10.183959999999999,-2.44834,-4.04212,-16.3258,0.9439999999999998,48.4,0.0,0.21142733768000002,0.14228555022,0.6735256796,0.2165719644,0.09755967946,1.4567669410000001,1.0,0.0,0.7666666666666666
5.93731,-9.96219,-2.42376,-4.02488,-15.8995,0.9459999999999998,48.6,0.0,0.21576405872,0.14480883158,0.67185115635,0.22851986395,0.09857264184,1.46687555725,1.0,0.0,0.775
5.73278,-9.74042,-2.39918,-4.00764,-15.4732,0.9479999999999998,48.8,0.0,0.22010077976,0.14733211294,0.6701766331,0.2404677635,0.09958560422,1.4769841735,1.0,0.0,0.7833333333333333
5.52825,-9.518650000000001,-2.3746,-3.9904,-15.0469,0.95,49.0,0.0,0.22443750080000002,0.1498553943,0.6685021098499999,0.25241566305,0.1005985666,1.4870927897500001,1.0,0.0,0.7916666666666666
5.32372,-9.29688,-2.35002,-3.97316,-14.6206,0.952,49.2,0.0,0.22877422184,0.15237867566,0.6668275866,0.2643635626,0.10161152898,1.497201406,1.0,0.0,0.8
5.11919,-9.07511,-2.32544,-3.95592,-14.1943,0.954,49.4,0.0,0.23311094288,0.15490195702,0.66515306335,0.27631146215,0.10262449136,1.50731002225,1.0,0.0,0.8083333333333333
4.91466,-8.85334,-2.30086,-3.9386799999999997,-13.768,0.956,49.6,0.0,0.23744766392,0.15742523838,0.6634785401,0.2882593617,0.10363745374,1.5174186385,1.0,0.0,0.8166666666666667
4.71013,-8.63157,-2.27628,-3.92144,-13.3417,0.958,49.8,0.0,0.24178438496000002,0.15994851974000002,0.6618040168499999,0.30020726124999997,0.10465041612,1.52752725475,1.0,0.0,0.825
4.5056,-8.4098,-2.2517,-3.9042,-12.9154,0.96,50.0,0.0,0.246121106,0.1624718011,0.6601294936,0.3121551608,0.1056633785,1.537635871,1.0,0.0,0.8333333333333334
4.43843,-8.31066,-2.2455600000000002,-3.87223,-12.74908,0.96,50.1,0.0,0.24753526868,0.162491474,0.65661820488,0.30593871613,0.10608925355,1.53185752716,1.0,0.0,0.8416666666666667
4.37126,-8.21152,-2.23942,-3.84026,-12.58276,0.96,50.2,0.0,0.24894943136,0.16251114690000001,0.6531069161599999,0.29972227146,0.1065151286,1.52607918332,1.0,0.0,0.85
4.30409,-8.11238,-2.23328,-3.80829,-12.41644,0.96,50.3,0.0,0.25036359404,0.1625308198,0.64959562744,0.29350582679,0.10694100365,1.52030083948,1.0,0.0,0.8583333333333333
4.2369200000000005,-8.01324,-2.22714,-3.7763199999999997,-12.25012,0.96,50.4,0.0,0.25177775672,0.1625504927,0.6460843387199999,0.28728938212,0.1073668787,1.51452249564,1.0,0.0,0.8666666666666667
4.1697500000000005,-7.9141,-2.221,-3.74435,-12.0838,0.96,50.5,0.0,0.2531919194,0.16257016559999998,0.64257305,0.28107293745,0.10779275375,1.5087441518,1.0,0.0,0.875
4.10258,-7.81496,-2.2148600000000003,-3.71238,-11.91748,0.96,50.6,0.0,0.25460608208,0.1625898385,0.63906176128,0.27485649278,0.1082186288,1.50296580796,1.0,0.0,0.8833333333333333
4.03541,-7.71582,-2.20872,-3.6804099999999997,-11.75116,0.96,50.7,0.0,0.25602024476,0.1626095114,0.63555047256,0.26864004811000003,0.10864450384999999,1.49718746412,1.0,0.0,0.8916666666666666
3.9682399999999998,-7.616680000000001,-2.20258,-3.64844,-11.58484,0.96,50.8,0.0,0.25743440744,0.16262918429999998,0.63203918384,0.26242360344,0.1090703789,1.49140912028,1.0,0.0,0.9
3.90107,-7.51754,-2.19644,-3.6164699999999996,-11.418520000000001,0.96,50.9,0.0,0.25884857012,0.1626488572,0.62852789512,0.25620715877,0.10949625395,1.48563077644,1.0,0.0,0.9083333333333333
3.8339,-7.4184,-2.1903,-3.5845,-11.2522,0.96,51.0,0.0,0.2602627328,0.1626685301,0.6250166064,0.2499907141,0.109922129,1.4798524326,1.0,0.0,0.9166666666666666
3.7708299999999997,-7.3498,-2.1747300000000003,-3.57897,-11.12054,0.959,50.92,0.0,0.26531075892,0.16494937386,0.62220316763,0.25138636199000003,0.11135662407,1.48112390973,1.0,0.0,0.9249999999999999
3.70776,-7.2812,-2.15916,-3.5734399999999997,-10.98888,0.958,50.84,0.0,0.27035878504,0.16723021761999998,0.61938972886,0.25278200988,0.11279111913999999,1.48239538686,1.0,0.0,0.9333333333333333
3.6446899999999998,-7.2126,-2.14359,-3.56791,-10.85722,0.957,50.76,0.0,0.27540681116,0.16951106138,0.61657629009,0.25417765777,0.11422561420999999,1.48366686399,1.0,0.0,0.9416666666666667
3.58162,-7.144,-2.1280200000000002,-3.5623799999999997,-10.72556,0.956,50.68,0.0,0.28045483728,0.17179190513999998,0.61376285132,0.25557330566,0.11566010927999999,1.48493834112,1.0,0.0,0.95
3.51855,-7.0754,-2.11245,-3.55685,-10.593900000000001,0.955,50.6,0.0,0.2855028634,0.1740727489,0.61094941255,0.25696895355000005,0.11709460434999999,1.4862098182499999,1.0,0.0,0.9583333333333334
3.4554799999999997,-7.0068,-2.09688,-3.55132,-10.462240000000001,0.954,50.52,0.0,0.29055088952,0.17635359266,0.6081359737800001,0.25836460144,0.11852909942,1.48748129538,1.0,0.0,0.9666666666666667
3.39241,-6.9382,-2.08131,-3.5457899999999998,-10.330580000000001,0.953,50.440000000000005,0.0,0.29559891564,0.17863443642,0.60532253501,0.25976024933,0.11996359449,1.48875277251,1.0,0.0,0.975
3.3293399999999997,-6.8696,-2.0657400000000004,-3.54026,-10.198920000000001,0.952,50.36,0.0,0.30064694176,0.18091528018,0.60250909624,0.26115589722000004,0.12139808956,1.49002424964,1.0,0.0,0.9833333333333333
3.2662699999999996,-6.801,-2.05017,-3.5347299999999997,-10.067260000000001,0.951,50.28,0.0,0.30569496788,0.18319612393999998,0.59969565747,0.26255154511,0.12283258463,1.49129572677,1.0,0.0,0.9916666666666667
3.2032,-6.7324,-2.0346,-3.5292,-9.9356,0.95,50.2,0.0,0.310742994,0.1854769677,0.5968822187,0.263947193,0.1242670797,1.4925672039,1.0,1.0,1.0
2.97946,-6.38788,-1.9929200000000002,-3.40842,-9.36733,0.954,50.06,0.0,0.31038163287,0.18551801904999998,0.59771815756,0.26341771638,0.12176219307000001,1.5306626589499999,1.0,1.0,1.0
2.7557199999999997,-6.04336,-1.95124,-3.28764,-8.79906,0.958,49.92,0.0,0.31002027174,0.1855590704,0.59855409642,0.26288823976000003,0.11925730644,1.568758114,1.0,1.0,1.0
2.53198,-5.698840000000001,-1.9095600000000001,-3.16686,-8.23079,0.962,49.78,0.0,0.30965891061,0.18560012175,0.59939003528,0.26235876314,0.11675241981000001,1.60685356905,1.0,1.0,1.0
2.3082399999999996,-5.3543199999999995,-1.86788,-3.04608,-7.662520000000001,0.966,49.64,0.0,0.30929754948,0.1856411731,0.60022597414,0.26182928652000004,0.11424753318,1.6449490241,1.0,1.0,1.0
2.0845,-5.0098,-1.8262,-2.9253,-7.094250000000001,0.97,49.5,0.0,0.30893618835000003,0.18568222445,0.601061913,0.2612998099,0.11174264655,1.6830444791499999,1.0,1.0,1.0
1.8607599999999997,-4.66528,-1.78452,-2.80452,-6.525980000000001,0.9739999999999999,49.36,0.0,0.30857482722,0.1857232758,0.60189785186,0.26077033328,0.10923775992000001,1.7211399342,1.0,1.0,1.0
1.6370199999999997,-4.32076,-1.74284,-2.6837400000000002,-5.9577100000000005,0.9779999999999999,49.22,0.0,0.30821346609,0.18576432715000002,0.60273379072,0.26024085666,0.10673287329,1.7592353892500001,1.0,1.0,1.0
1.4132799999999996,-3.9762399999999998,-1.70116,-2.5629600000000003,-5.3894400000000005,0.9819999999999999,49.08,0.0,0.30785210496,0.1858053785,0.60356972958,0.25971138004,0.10422798666000001,1.7973308443,1.0,1.0,1.0
1.1895399999999996,-3.63172,-1.6594799999999998,-2.4421800000000005,-4.82117,0.9859999999999999,48.94,0.0,0.30749074383,0.18584642985,0.60440566844,0.25918190342,0.10172310003000001,1.83542629935,1.0,1.0,1.0
0.9657999999999998,-3.2872,-1.6178,-2.3214,-4.2529,0.9899999999999999,48.8,0.0,0.3071293827,0.1858874812,0.6052416073,0.2586524268,0.0992182134,1.8735217544,1.0,1.0,1.0
0.76959,-3.10846,-1.60252,-2.33887,-3.8779600000000003,0.9909999999999999,48.72,0.0,0.30998666738,0.18733816420000002,0.6044115127799999,0.26090641658,0.09917528925,1.88902047137,1.0,1.0,1.0
0.57338,-2.92972,-1.58724,-2.3563400000000003,-3.5030200000000002,0.9919999999999999,48.64,0.0,0.31284395206,0.1887888472,0.60358141826,0.26316040636,0.09913236510000001,1.9045191883400001,1.0,1.0,1.0
0.37717,-2.75098,-1.57196,-2.37381,-3.12808,0.9929999999999999,48.559999999999995,0.0,0.31570123674,0.1902395302,0.60275132374,0.26541439614,0.09908944095,1.92001790531,1.0,1.0,1.0
0.18096,-2.57224,-1.55668,-2.39128,-2.75314,0.9939999999999999,48.48,0.0,0.31855852142,0.19169021320000001,0.60192122922,0.26766838592,0.0990465168,1.93551662228,1.0,1.0,1.0
-0.015249999999999875,-2.3935,-1.5413999999999999,-2.4087500000000004,-2.3782,0.9949999999999999,48.4,0.0,0.3214158061,0.19314089620000002,0.6010911347,0.2699223757,0.09900359265,1.95101533925,1.0,1.0,1.0
-0.21145999999999998,-2.21476,-1.52612,-2.4262200000000003,-2.00326,0.996,48.32,0.0,0.32427309078,0.1945915792,0.6002610401799999,0.27217636548,0.0989606685,1.96651405622,1.0,1.0,1.0
-0.40767,-2.0360199999999997,-1.51084,-2.44369,-1.62832,0.997,48.24,0.0,0.32713037546,0.1960422622,0.59943094566,0.27443035526,0.09891774435,1.9820127731900001,1.0,1.0,1.0
-0.60388,-1.85728,-1.49556,-2.46116,-1.25338,0.998,48.16,0.0,0.32998766014,0.19749294520000002,0.59860085114,0.27668434504,0.09887482019999999,1.99751149016,1.0,1.0,1.0
-0.8000899999999997,-1.6785400000000001,-1.48028,-2.4786300000000003,-0.8784399999999999,0.999,48.08,0.0,0.33284494482,0.1989436282,0.59777075662,0.27893833481999997,0.09883189604999999,2.0130102071300002,1.0,1.0,1.0
-0.9962999999999997,-1.4998,-1.465,-2.4961,-0.5034999999999998,1.0,48.0,0.0,0.3357022295,0.2003943112,0.5969406621,0.2811923246,0.0987889719,2.0285089241,1.0,1.0,1.0
-1.11353,-1.41018,-1.43171,-2.5237100000000003,-0.29664999999999997,1.0,48.0,0.0,0.34021775753,0.20043163616,0.58996120848,0.29008081323,0.10367715633999999,1.9616141846200001,1.0,1.0,1.0
-1.23076,-1.32056,-1.39842,-2.55132,-0.08979999999999999,1.0,48.0,0.0,0.34473328556,0.20046896112,0.5829817548599999,0.29896930186,0.10856534077999999,1.89471944514,1.0,1.0,1.0
-1.34799,-1.23094,-1.3651300000000002,-2.57893,0.11704999999999999,1.0,48.0,0.0,0.34924881359,0.20050628608,0.57600230124,0.30785779049,0.11345352522,1.82782470566,1.0,1.0,1.0
-1.46522,-1.1413200000000001,-1.3318400000000001,-2.6065400000000003,0.32389999999999997,1.0,48.0,0.0,0.35376434162,0.20054361104,0.56902284762,0.31674627912,0.11834170966,1.76092996618,1.0,1.0,1.0
-1.5824500000000001,-1.0517,-1.29855,-2.63415,0.5307499999999999,1.0,48.0,0.0,0.35827986965,0.200580936,0.562043394,0.32563476775,0.1232298941,1.6940352267,1.0,1.0,1.0
-1.6996799999999999,-0.96208,-1.26526,-2.66176,0.7375999999999999,1.0,48.0,0.0,0.36279539768,0.20061826096,0.55506394038,0.33452325638,0.12811807854,1.6271404872200002,1.0,1.0,1.0
-1.81691,-0.87246,-1.23197,-2.6893700000000003,0.9444499999999999,1.0,48.0,0.0,0.36731092571,0.20065558592,0.54808448676,0.34341174501,0.13300626298,1.56024574774,1.0,1.0,1.0
-1.93414,-0.7828400000000001,-1.19868,-2.7169800000000004,1.1513,1.0,48.0,0.0,0.37182645374,0.20069291088,0.54110503314,0.35230023364,0.13789444742,1.4933510082600001,1.0,1.0,1.0
-2.0513700000000004,-0.6932200000000001,-1.1653900000000001,-2.74459,1.3581500000000002,1.0,48.0,0.0,0.37634198177,0.20073023584,0.53412557952,0.36118872227,0.14278263186,1.42645626878,1.0,1.0,1.0
-2.1686,-0.6036,-1.1321,-2.7722,1.565,1.0,48.0,0.0,0.3808575098,0.2007675608,0.5271461259,0.3700772109,0.1476708163,1.3595615293,1.0,1.0,1.0
-2.21505,-0.52383,-1.12488,-2.73888,1.69122,1.0,48.0,0.0,0.3806291922,0.20073339239,0.52737379143,0.36307633500000003,0.14641398546,1.3719563431800001,1.0,1.0,1.0
-2.2615000000000003,-0.44406,-1.11766,-2.70556,1.81744,1.0,48.0,0.0,0.3804008746,0.20069922398,0.5276014569599999,0.3560754591,0.14515715462,1.38435115706,1.0,1.0,1.0
-2.30795,-0.36429,-1.11044,-2.6722400000000004,1.94366,1.0,48.0,0.0,0.38017255699999997,0.20066505557,0.52782912249,0.3490745832,0.14390032378,1.39674597094,1.0,1.0,1.0
-2.3544,-0.28452,-1.10322,-2.63892,2.06988,1.0,48.0,0.0,0.3799442394,0.20063088716,0.52805678802,0.3420737073,0.14264349294,1.40914078482,1.0,1.0,1.0
-2.40085,-0.20475,-1.096,-2.6056,2.1961,1.0,48.0,0.0,0.3797159218,0.20059671875,0.52828445355,0.3350728314,0.1413866621,1.4215355987,1.0,1.0,1.0
-2.4473000000000003,-0.12497999999999998,-1.08878,-2.57228,2.32232,1.0,48.0,0.0,0.3794876042,0.20056255034,0.52851211908,0.3280719555,0.14012983126,1.43393041258,1.0,1.0,1.0
-2.4937500000000004,-0.04520999999999997,-1.08156,-2.5389600000000003,2.44854,1.0,48.0,0.0,0.37925928659999997,0.20052838193,0.5287397846099999,0.3210710796,0.13887300042,1.44632522646,1.0,1.0,1.0
-2.5402000000000005,0.034560000000000035,-1.07434,-2.50564,2.57476,1.0,48.0,0.0,0.379030969,0.20049421352,0.52896745014,0.3140702037,0.13761616958,1.45872004034,1.0,1.0,1.0
-2.58665,0.11433000000000004,-1.06712,-2.47232,2.70098,1.0,48.0,0.0,0.3788026514,0.20046004511,0.52919511567,0.30706932779999996,0.13635933874,1.4711148542199999,1.0,1.0,1.0
-2.6331,0.19410000000000005,-1.0599,-2.439,2.8272,1.0,48.0,0.0,0.3785743338,0.2004258767,0.5294227812,0.3000684519,0.1351025079,1.4835096681,1.0,1.0,1.0
-2.67876,0.20431,-1.03373,-2.47445,2.88306,1.0,47.9,0.0,0.38066974527999997,0.2007529248,0.52746469668,0.30218789532999996,0.13624069297,1.47421543038,1.0,1.0,1.0
-2.7244200000000003,0.21452,-1.00756,-2.5099,2.93892,1.0,47.8,0.0,0.38276515676,0.20107997290000001,0.5255066121599999,0.30430733876,0.13737887804,1.4649211926599999,1.0,1.0,1.0
-2.77008,0.22473,-0.9813900000000001,-2.54535,2.99478,1.0,47.7,0.0,0.38486056824,0.201407021,0.52354852764,0.30642678218999997,0.13851706311,1.45562695494,1.0,1.0,1.0
-2.8157400000000004,0.23494,-0.9552200000000001,-2.5808,3.05064,1.0,47.6,0.0,0.38695597972,0.2017340691,0.52159044312,0.30854622562,0.13965524818,1.44633271722,1.0,1.0,1.0
-2.8614,0.24515,-0.92905,-2.61625,3.1065,1.0,47.5,0.0,0.3890513912,0.2020611172,0.5196323586,0.31066566905,0.14079343325,1.4370384795,1.0,1.0,1.0
-2.90706,0.25536000000000003,-0.90288,-2.6517,3.16236,1.0,47.4,0.0,0.39114680267999996,0.2023881653,0.51767427408,0.31278511247999996,0.14193161832,1.42774424178,1.0,1.0,1.0
-2.9527200000000002,0.26557000000000003,-0.8767100000000001,-2.68715,3.21822,1.0,47.3,0.0,0.39324221416,0.2027152134,0.51571618956,0.31490455591,0.14306980339,1.4184500040599999,1.0,1.0,1.0
-2.99838,0.27578,-0.8505400000000001,-2.7226,3.27408,1.0,47.2,0.0,0.39533762563999997,0.2030422615,0.5137581050400001,0.31702399934,0.14420798846,1.40915576634,1.0,1.0,1.0
-3.04404,0.28599,-0.82437,-2.75805,3.32994,1.0,47.1,0.0,0.39743303712,0.2033693096,0.5118000205200001,0.31914344277,0.14534617353,1.39986152862,1.0,1.0,1.0
-3.0897,0.2962,-0.7982,-2.7935,3.3858,1.0,47.0,0.0,0.3995284486,0.2036963577,0.509841936,0.3212628862,0.1464843586,1.3905672909,1.0,1.0,1.0
-3.13062,0.30566000000000004,-0.77835,-2.82496,3.4361900000000003,1.0,47.0,0.0,0.39779444872999997,0.20336800163,0.51129595633,0.32245294342999997,0.14621034335,1.39093377925,1.0,1.0,1.0
-3.1715400000000002,0.31512,-0.7585000000000001,-2.85642,3.48658,1.0,47.0,0.0,0.39606044885999997,0.20303964556,0.51274997666,0.32364300066,0.1459363281,1.3913002676,1.0,1.0,1.0
-3.21246,0.32458,-0.73865,-2.88788,3.53697,1.0,47.0,0.0,0.39432644898999997,0.20271128949,0.5142039969900001,0.32483305789,0.14566231285,1.39166675595,1.0,1.0,1.0
-3.25338,0.33404,-0.7188,-2.91934,3.58736,1.0,47.0,0.0,0.39259244911999996,0.20238293342,0.51565801732,0.32602311512,0.1453882976,1.3920332442999999,1.0,1.0,1.0
-3.2943,0.3435,-0.69895,-2.9508,3.63775,1.0,47.0,0.0,0.39085844925,0.20205457735,0.51711203765,0.32721317235,0.14511428235,1.39239973265,1.0,1.0,1.0
-3.33522,0.35296,-0.6791,-2.9822599999999997,3.68814,1.0,47.0,0.0,0.38912444938,0.20172622128,0.51856605798,0.32840322958,0.1448402671,1.392766221,1.0,1.0,1.0
-3.37614,0.36241999999999996,-0.65925,-3.0137199999999997,3.73853,1.0,47.0,0.0,0.38739044951,0.20139786521,0.52002007831,0.32959328681,0.14456625185,1.3931327093499999,1.0,1.0,1.0
-3.4170599999999998,0.37188,-0.6394,-3.0451799999999998,3.78892,1.0,47.0,0.0,0.38565644964,0.20106950914,0.52147409864,0.33078334404,0.14429223659999998,1.3934991977,1.0,1.0,1.0
-3.45798,0.38134,-0.61955,-3.07664,3.8393100000000002,1.0,47.0,0.0,0.38392244977,0.20074115307,0.52292811897,0.33197340127,0.14401822135,1.3938656860499998,1.0,1.0,1.0
-3.4989,0.3908,-0.5997,-3.1081,3.8897,1.0,47.0,0.0,0.3821884499,0.200412797,0.5243821393,0.3331634585,0.1437442061,1.3942321744,1.0,1.0,1.0
-3.50996,0.46088999999999997,-0.60715,-3.04907,3.97085,1.0,47.1,0.0,0.39234920339,0.20476440925,0.52236371535,0.33332885227000003,0.1412465335,1.4601925512,1.0,1.0,1.0
-3.52102,0.53098,-0.6146,-2.99004,4.052,1.0,47.2,0.0,0.40250995688,0.2091160215,0.5203452914,0.33349424604,0.1387488609,1.526152928,1.0,1.0,1.0
-3.53208,0.60107,-0.62205,-2.9310099999999997,4.13315,1.0,47.3,0.0,0.41267071037,0.21346763375,0.51832686745,0.33365963981,0.1362511883,1.5921133048,1.0,1.0,1.0
-3.54314,0.67116,-0.6295000000000001,-2.8719799999999998,4.2143,1.0,47.4,0.0,0.42283146386000003,0.21781924600000002,0.5163084434999999,0.33382503358,0.1337535157,1.6580736816,1.0,1.0,1.0
-3.5542,0.74125,-0.63695,-2.81295,4.29545,1.0,47.5,0.0,0.43299221735000004,0.22217085825,0.51429001955,0.33399042735,0.1312558431,1.7240340584,1.0,1.0,1.0
-3.56526,0.81134,-0.6444,-2.75392,4.3766,1.0,47.6,0.0,0.44315297084000005,0.22652247050000002,0.5122715956,0.33415582112000003,0.1287581705,1.7899944352000001,1.0,1.0,1.0
-3.57632,0.8814299999999999,-0.65185,-2.69489,4.45775,1.0,47.7,0.0,0.45331372433,0.23087408275000001,0.51025317165,0.33432121489,0.1262604979,1.855954812,1.0,1.0,1.0
-3.58738,0.9515199999999999,-0.6593,-2.6358599999999996,4.5389,1.0,47.8,0.0,0.46347447782,0.235225695,0.5082347477,0.33448660866,0.1237628253,1.9219151888000001,1.0,1.0,1.0
-3.59844,1.02161,-0.66675,-2.5768299999999997,4.62005,1.0,47.9,0.0,0.47363523131,0.23957730725,0.5062163237499999,0.33465200243,0.1212651527,1.9878755656,1.0,1.0,1.0
-3.6095,1.0917,-0.6742,-2.5178,4.7012,1.0,48.0,0.0,0.4837959848,0.2439289195,0.5041978998,0.3348173962,0.1187674801,2.0538359424,1.0,1.0,1.0
-3.62135,1.13185,-0.67069,-2.4894999999999996,4.7532,1.0,48.0,0.0,0.48567587098000004,0.24356847825,0.50159485697,0.33330561296,0.12202916388,2.00720360478,1.0,1.0,1.0
-3.6332,1.172,-0.66718,-2.4612,4.8052,1.0,48.0,0.0,0.48755575716,0.24320803700000002,0.49899181414,0.33179382972,0.12529084766,1.9605712671600002,1.0,1.0,1.0
-3.6450500000000003,1.2121499999999998,-0.66367,-2.4329,4.8572,1.0,48.0,0.0,0.48943564334,0.24284759575,0.49638877131,0.33028204648,0.12855253144,1.91393892954,1.0,1.0,1.0
-3.6569000000000003,1.2523,-0.66016,-2.4046,4.9092,1.0,48.0,0.0,0.49131552952,0.2424871545,0.49378572847999996,0.32877026323999997,0.13181421522,1.86730659192,1.0,1.0,1.0
-3.66875,1.29245,-0.65665,-2.3762999999999996,4.9612,1.0,48.0,0.0,0.49319541570000003,0.24212671325000001,0.49118268565,0.32725848,0.135075899,1.8206742543,1.0,1.0,1.0
-3.6806,1.3326,-0.65314,-2.348,5.013199999999999,1.0,48.0,0.0,0.49507530188,0.241766272,0.48857964282,0.32574669676,0.13833758278,1.77404191668,1.0,1.0,1.0
-3.69245,1.37275,-0.64963,-2.3197,5.0652,1.0,48.0,0.0,0.49695518806,0.24140583075,0.48597659999,0.32423491352,0.14159926656,1.7274095790600001,1.0,1.0,1.0
-3.7043000000000004,1.4129,-0.64612,-2.2914,5.1171999999999995,1.0,48.0,0.0,0.49883507424,0.24104538949999998,0.48337355715999997,0.32272313028,0.14486095034000002,1.68077724144,1.0,1.0,1.0
-3.7161500000000003,1.4530500000000002,-0.64261,-2.2630999999999997,5.1692,1.0,48.0,0.0,0.50071496042,0.24068494825,0.48077051433,0.32121134704,0.14812263412,1.63414490382,1.0,1.0,1.0
-3.728,1.4932,-0.6391,-2.2348,5.2212,1.0,48.0,0.0,0.5025948466,0.240324507,0.4781674715,0.3196995638,0.1513843179,1.5875125662,1.0,1.0,1.0
-3.77211,1.4751400000000001,-0.60928,-2.29697,5.24724,1.0,47.9,0.0,0.50084407783,0.24041796564,0.48008592946,0.32326731687,0.1508639067,1.59380355451,1.0,1.0,1.0
-3.8162200000000004,1.4570800000000002,-0.57946,-2.35914,5.27328,1.0,47.8,0.0,0.49909330906,0.24051142428,0.48200438742,0.32683506994,0.1503434955,1.60009454282,1.0,1.0,1.0
-3.8603300000000003,1.43902,-0.54964,-2.42131,5.29932,1.0,47.7,0.0,0.49734254028999997,0.24060488291999999,0.48392284538,0.33040282300999996,0.14982308430000002,1.60638553113,1.0,1.0,1.0
-3.90444,1.42096,-0.51982,-2.48348,5.32536,1.0,47.6,0.0,0.49559177152,0.24069834156,0.48584130334000003,0.33397057607999997,0.1493026731,1.61267651944,1.0,1.0,1.0
-3.94855,1.4029,-0.49,-2.54565,5.3514,1.0,47.5,0.0,0.49384100275,0.24079180020000002,0.4877597613,0.33753832915,0.1487822619,1.6189675077499999,1.0,1.0,1.0
-3.9926600000000003,1.38484,-0.46018,-2.60782,5.37744,1.0,47.4,0.0,0.49209023397999996,0.24088525884,0.48967821926,0.34110608222,0.1482618507,1.62525849606,1.0,1.0,1.0
-4.036770000000001,1.36678,-0.43035999999999996,-2.66999,5.40348,1.0,47.3,0.0,0.49033946521,0.24097871748,0.49159667722,0.34467383529,0.14774143950000002,1.63154948437,1.0,1.0,1.0
-4.0808800000000005,1.3487200000000001,-0.40054,-2.73216,5.42952,1.0,47.2,0.0,0.48858869643999997,0.24107217612,0.49351513518,0.34824158835999997,0.1472210283,1.63784047268,1.0,1.0,1.0
-4.12499,1.33066,-0.37072,-2.79433,5.45556,1.0,47.1,0.0,0.48683792767,0.24116563476000002,0.49543359314,0.35180934143,0.14670061709999999,1.64413146099,1.0,1.0,1.0
-4.1691,1.3126,-0.3409,-2.8565,5.4816,1.0,47.0,0.0,0.4850871589,0.2412590934,0.4973520511,0.3553770945,0.1461802059,1.6504224493,1.0,1.0,1.0
-4.09719,1.26211,-0.35205,-2.83509,5.35921,0.997,46.7,0.0,0.48715927709,0.241553651,0.49589692555000003,0.3540488834,0.14598884456,1.6546533986199998,1.0,1.0,1.0
-4.02528,1.21162,-0.36319999999999997,-2.81368,5.23682,0.994,46.4,0.0,0.48923139528,0.2418482086,0.49444180000000004,0.3527206723,0.14579748322,1.65888434794,1.0,1.0,1.0
-3.95337,1.16113,-0.37435,-2.79227,5.1144300000000005,0.991,46.1,0.0,0.49130351347,0.2421427662,0.49298667445,0.3513924612,0.14560612188,1.66311529726,1.0,1.0,1.0
-3.88146,1.11064,-0.3855,-2.77086,4.99204,0.988,45.8,0.0,0.49337563166,0.2424373238,0.4915315489,0.3500642501,0.14541476054,1.66734624658,1.0,1.0,1.0
-3.80955,1.06015,-0.39665,-2.74945,4.86965,0.985,45.5,0.0,0.49544774985,0.24273188140000002,0.49007642335,0.348736039,0.14522339920000002,1.6715771958999999,1.0,1.0,1.0
-3.7376400000000003,1.00966,-0.4078,-2.72804,4.74726,0.982,45.2,0.0,0.49751986804000004,0.243026439,0.4886212978,0.3474078279,0.14503203786000002,1.67580814522,1.0,1.0,1.0
-3.6657300000000004,0.95917,-0.41895,-2.70663,4.62487,0.979,44.9,0.0,0.49959198623,0.2433209966,0.48716617225000003,0.3460796168,0.14484067652000002,1.68003909454,1.0,1.0,1.0
-3.59382,0.9086799999999999,-0.43010000000000004,-2.6852199999999997,4.50248,0.976,44.6,0.0,0.50166410442,0.2436155542,0.4857110467,0.3447514057,0.14464931518000002,1.68427004386,1.0,1.0,1.0
-3.52191,0.85819,-0.44125000000000003,-2.66381,4.38009,0.973,44.3,0.0,0.5037362226100001,0.2439101118,0.48425592115,0.3434231946,0.14445795384000001,1.68850099318,1.0,1.0,1.0
-3.45,0.8077,-0.4524,-2.6424,4.2577,0.97,44.0,0.0,0.5058083408,0.2442046694,0.4828007956,0.3420949835,0.1442665925,1.6927319425,1.0,1.0,1.0
-2.9980200000000004,0.52578,-0.51541,-2.47233,3.5237999999999996,0.961,43.6,0.0,0.50411896104,0.24259878627999998,0.48118446156,0.34599699482,0.14450840534,1.67899358302,1.0,1.0,1.0
-2.5460400000000005,0.24386000000000008,-0.57842,-2.30226,2.7899,0.952,43.2,0.0,0.50242958128,0.24099290316,0.47956812752,0.34989900614,0.14475021818,1.66525522354,1.0,1.0,1.0
-2.0940600000000003,-0.03805999999999998,-0.64143,-2.13219,2.0559999999999996,0.943,42.8,0.0,0.50074020152,0.23938702004,0.47795179348,0.35380101746,0.14499203102000002,1.65151686406,1.0,1.0,1.0
